-9.0,-8.4,-8.8999996,42.799999,-12.0,-8.702641
-9.0,-8.4,-8.8999996,42.799999,-12.0,-8.702641
-9.0,-8.4,-8.8999996,42.700001,-11.9,-8.686608
-9.0,-8.4,-8.8999996,42.700001,-11.9,-8.686608
-9.0,-8.4,-8.8000002,42.700001,-11.9,-8.65401
-9.0,-8.4,-8.8000002,42.700001,-11.9,-8.65401
-8.8000002,-8.4,-8.3999996,42.700001,-11.8,-8.416274
-8.8000002,-8.4,-8.3999996,42.700001,-11.8,-8.416274
-8.6000004,-8.4,-8.0,42.700001,-11.7,-8.178536
-8.6000004,-8.4,-8.0,42.700001,-11.7,-8.178536
-8.5,-8.4,-7.8000002,42.700001,-11.7,-8.070435
-8.5,-8.4,-7.8000002,42.700001,-11.7,-8.070435
-8.3000002,-8.4,-7.9000001,42.599998,-11.7,-8.022734
-8.3000002,-8.4,-7.9000001,42.599998,-11.7,-8.022734
-8.3000002,-8.4,-7.9000001,42.599998,-11.7,-8.022734
-8.3000002,-8.4,-7.9000001,42.599998,-11.7,-8.022734
-8.3999996,-8.4,-8.1000004,42.599998,-11.6,-8.109302
-8.3999996,-8.4,-8.1000004,42.599998,-11.6,-8.109302
-8.5,-8.4,-8.3000002,42.5,-11.6,-8.222909
-8.5,-8.4,-8.3000002,42.5,-11.6,-8.222907
-8.6000004,-7.9,-8.5,42.5,-11.7,-8.256069
-8.6000004,-7.9,-8.5,42.5,-11.7,-8.256066
-8.6000004,-7.9,-8.5,42.5,-11.8,-8.277601
-8.6000004,-7.9,-8.5,42.5,-11.8,-8.277601
-8.6000004,-7.9,-8.3000002,42.599998,-11.8,-8.206897
-8.6000004,-7.9,-8.3000002,42.599998,-11.8,-8.206897
-8.3999996,-7.9,-7.9000001,42.700001,-11.8,-7.9851885
-8.3999996,-7.9,-7.9000001,42.700001,-11.8,-7.9851885
-8.3999996,-7.9,-7.9000001,42.700001,-11.8,-7.9851885
-8.1999998,-7.9,-7.5,42.799999,-11.9,-7.7850156
-8.1999998,-7.9,-7.5,42.799999,-11.9,-7.7850156
-8.0,-7.9,-7.3000002,43.0,-12.1,-7.6660714
-8.0,-7.9,-7.3000002,43.0,-12.1,-7.6660714
-7.9000001,-7.9,-7.3000002,43.099998,-12.4,-7.682261
-7.9000001,-7.9,-7.3000002,43.099998,-12.4,-7.682261
-7.9000001,-7.9,-7.4000001,43.099998,-12.5,-7.7363915
-7.9000001,-7.9,-7.4000001,43.099998,-12.5,-7.7363915
-8.0,-7.9,-7.6999998,43.200001,-12.3,-7.828534
-8.0,-7.9,-7.6999998,43.200001,-12.3,-7.828534
-8.1000004,-7.9,-7.9000001,43.299999,-12.0,-7.8665485
-8.1000004,-7.9,-7.9000001,43.299999,-12.0,-7.8665485
-8.3000002,-7.3,-8.0,43.400002,-11.8,-7.8302293
-8.3000002,-7.3,-8.0,43.400002,-11.8,-7.8302293
-8.3000002,-7.3,-8.0,43.5,-11.7,-7.8246875
-8.3000002,-7.3,-8.0,43.5,-11.7,-7.8246875
-8.1999998,-7.3,-7.6999998,43.400002,-11.5,-7.683001
-8.1999998,-7.3,-7.6999998,43.400002,-11.5,-7.683001
-8.0,-7.3,-7.1999998,43.400002,-11.4,-7.4339175
-8.0,-7.3,-7.1999998,43.400002,-11.4,-7.4339175
-7.6999998,-7.3,-6.9000001,43.299999,-11.3,-7.1516576
-7.6999998,-7.3,-6.9000001,43.299999,-11.3,-7.1516576
-7.5,-7.3,-6.5999999,43.299999,-11.4,-6.9521546
-7.5,-7.3,-6.5999999,43.299999,-11.4,-6.9521546
-7.3000002,-7.3,-6.5,43.299999,-11.6,-6.865042
-7.3000002,-7.3,-6.5,43.299999,-11.6,-6.865042
-7.3000002,-7.3,-6.6999998,43.200001,-11.9,-7.000336
-7.3000002,-7.3,-6.6999998,43.200001,-11.9,-7.000336
-7.3000002,-7.3,-6.9000001,43.099998,-12.1,-7.114096
-7.3000002,-7.3,-6.9000001,43.099998,-12.1,-7.114096
-7.5,-7.3,-7.0999999,43.099998,-12.3,-7.3081565
-7.5,-7.3,-7.0999999,43.099998,-12.3,-7.3081565
-7.5999999,-6.8,-7.3000002,43.0,-12.4,-7.3468156
-7.5999999,-6.8,-7.3000002,43.0,-12.4,-7.3468156
-7.6999998,-6.8,-7.4000001,42.900002,-12.4,-7.4278216
-7.6999998,-6.8,-7.4000001,42.900002,-12.4,-7.4278216
-7.6999998,-6.8,-7.0999999,42.900002,-12.5,-7.3515487
-7.6999998,-6.8,-7.0999999,42.900002,-12.5,-7.3515487
-7.5,-6.8,-6.6999998,42.900002,-12.5,-7.1353393
-7.5,-6.8,-6.6999998,42.900002,-12.5,-7.1353393
-7.1999998,-6.8,-6.3000002,42.900002,-12.4,-6.8547072
-7.1999998,-6.8,-6.3000002,42.900002,-12.4,-6.8547072
-7.0,-6.8,-6.0,42.799999,-12.3,-6.6550717
-7.0,-6.8,-6.0,42.799999,-12.3,-6.6550717
-6.8000002,-6.8,-6.0,42.799999,-12.2,-6.5477395
-6.8000002,-6.8,-6.0,42.799999,-12.2,-6.5477395
-6.9000001,-6.8,-6.1999998,42.799999,-12.1,-6.634311
-6.9000001,-6.8,-6.1999998,42.799999,-12.1,-6.634311
-7.0,-6.8,-6.5,42.799999,-12.0,-6.753485
-7.0,-6.8,-6.5,42.799999,-12.0,-6.753485
-7.1999998,-6.8,-6.8000002,42.700001,-11.9,-6.921061
-7.1999998,-6.8,-6.8000002,42.700001,-11.9,-6.921061
-7.3000002,-6.3,-6.9000001,42.700001,-11.8,-6.9316974
-7.3000002,-6.3,-6.9000001,42.700001,-11.8,-6.9316974
-7.3000002,-6.3,-6.6999998,42.599998,-11.7,-6.8876634
-7.3000002,-6.3,-6.6999998,42.599998,-11.7,-6.8876634
-7.0999999,-6.3,-6.3000002,42.599998,-11.6,-6.6582274
-7.0999999,-6.3,-6.3000002,42.599998,-11.6,-6.6582274
-6.9000001,-6.3,-5.9000001,42.599998,-11.6,-6.433932
-6.9000001,-6.3,-5.9000001,42.599998,-11.6,-6.433932
-6.5999999,-6.3,-5.5999999,42.700001,-11.7,-6.157226
-6.5999999,-6.3,-5.5999999,42.700001,-11.7,-6.157226
-6.4000001,-6.3,-5.4000001,42.799999,-11.9,-6.002131
-6.4000001,-6.3,-5.4000001,42.799999,-11.9,-6.002131
-6.4000001,-6.3,-5.5,42.900002,-12.2,-6.0836434
-6.4000001,-6.3,-5.5,42.900002,-12.2,-6.0836434
-6.4000001,-6.3,-5.8000002,42.900002,-12.5,-6.238239
-6.5999999,-6.3,-6.0999999,43.0,-12.5,-6.4232116
-6.6999998,-6.3,-6.3000002,43.0,-12.5,-6.5353684
-6.9000001,-5.8,-6.3000002,43.200001,-12.3,-6.5307784
-6.8000002,-5.8,-6.0,43.299999,-12.1,-6.3904996
-6.5999999,-5.8,-5.5999999,43.5,-11.9,-6.154326
-6.4000001,-5.8,-5.3000002,43.5,-11.6,-5.901488
-6.0999999,-5.8,-5.0,43.400002,-11.5,-5.5752892
-6.0,-5.8,-4.9000001,43.400002,-11.4,-5.4607825
-5.9000001,-5.8,-5.0,43.299999,-11.5,-5.4200234
-6.0,-5.8,-5.3000002,43.200001,-11.7,-5.6016374
-6.1999998,-5.8,-5.5999999,43.200001,-11.9,-5.857301
-6.3000002,-5.8,-5.6999998,43.099998,-11.9,-5.953199
-6.3000002,-5.3,-5.5999999,43.0,-12.0,-5.9534583
-6.1999998,-5.3,-5.3000002,43.0,-12.0,-5.795007
-6.0,-5.3,-4.9000001,42.900002,-12.1,-5.541305
-5.6999998,-5.3,-4.5999999,42.900002,-12.1,-5.227588
-5.5,-5.3,-4.4000001,42.900002,-12.3,-5.0413737
-5.5,-5.3,-4.5,42.900002,-12.4,-5.1123204
-5.5,-5.3,-4.8000002,42.900002,-12.4,-5.244312
-5.6999998,-5.3,-5.0999999,42.799999,-12.3,-5.438892
-5.9000001,-5.3,-5.1999998,42.799999,-12.2,-5.569816
-5.9000001,-5.3,-5.0,42.700001,-12.1,-5.5023246
-5.8000002,-4.7,-4.6999998,42.700001,-12.0,-5.385382
-5.5999999,-4.7,-4.5,42.599998,-11.9,-5.1679606
-5.3000002,-4.7,-4.1999998,42.599998,-11.7,-4.831309
-5.0999999,-4.7,-3.9000001,42.599998,-11.6,-4.5810914
-4.9000001,-4.7,-3.7,42.700001,-11.5,-4.35729
-4.8000002,-4.7,-3.8,42.799999,-11.7,-4.3316817
-4.9000001,-4.7,-4.0999999,42.900002,-12.0,-4.5266814
-5.0999999,-4.7,-4.5,43.0,-12.1,-4.8033156
-5.3000002,-4.7,-4.5999999,43.0,-12.2,-4.9943213
-5.3000002,-4.7,-4.4000001,43.099998,-12.2,-4.9319177
-5.1999998,-4.2,-4.1999998,43.200001,-12.2,-4.843138
-5.0999999,-4.2,-3.9000001,43.299999,-12.3,-4.687633
-4.8000002,-4.2,-3.5999999,43.400002,-12.3,-4.3707232
-4.5999999,-4.2,-3.4000001,43.400002,-12.3,-4.1615825
-4.5,-4.2,-3.2,43.299999,-12.2,-4.0191236
-4.4000001,-4.2,-3.3,43.200001,-12.1,-3.965489
-4.5999999,-4.2,-3.5999999,43.200001,-12.0,-4.192776
-4.6999998,-4.2,-3.8,43.200001,-12.0,-4.3269525
-4.8000002,-4.2,-3.8,43.099998,-11.9,-4.393641
-4.6999998,-4.2,-3.5999999,43.0,-11.8,-4.25118
-4.5999999,-3.7,-3.4000001,43.0,-11.8,-4.1655965
-4.4000001,-3.7,-3.2,42.900002,-11.7,-3.948176
-4.0999999,-3.7,-2.9000001,42.900002,-11.6,-3.6229892
-3.9000001,-3.7,-2.7,42.799999,-11.6,-3.4170327
-3.9000001,-3.7,-2.5999999,42.799999,-11.7,-3.3988938
-3.9000001,-3.7,-2.9000001,42.700001,-12.0,-3.5253053
-4.0999999,-3.7,-3.3,42.700001,-12.2,-3.8166013
-4.3000002,-3.7,-3.4000001,42.599998,-12.3,-4.010798
-4.4000001,-3.7,-3.4000001,42.700001,-12.4,-4.0940385
-4.3000002,-3.7,-3.0999999,42.799999,-12.4,-3.9270597
-4.1999998,-3.2,-2.9000001,42.799999,-12.4,-3.8406854
-3.9000001,-3.2,-2.7,43.0,-12.2,-3.502235
-3.7,-3.2,-2.5,43.099998,-12.0,-3.246282
-3.5,-3.2,-2.2,43.200001,-11.7,-2.9424558
-3.3,-3.2,-2.0999999,43.299999,-11.6,-2.7455869
-3.3,-3.2,-2.3,43.400002,-11.8,-2.8406234
-3.5999999,-3.2,-2.5999999,43.200001,-12.0,-3.1987433
-3.8,-3.2,-2.8,43.200001,-12.1,-3.4370112
-3.8,-3.2,-2.8,43.200001,-12.1,-3.4370112
-3.8,-3.2,-2.5999999,43.200001,-12.1,-3.3670964
-3.5999999,-2.7,-2.4000001,43.099998,-12.0,-3.1985135
-3.4000001,-2.7,-2.2,43.099998,-11.9,-2.9809222
-3.2,-2.7,-2.0,43.099998,-11.8,-2.7633338
-3.0,-2.7,-1.7,43.099998,-11.6,-2.4967008
-3.0,-2.7,-1.7,43.0,-11.6,-2.499742
-3.0,-2.7,-1.8,42.900002,-11.7,-2.5518231
-3.0999999,-2.7,-1.9,42.700001,-11.9,-2.6873336
-3.3,-2.7,-2.0999999,42.5,-12.0,-2.9110065
-3.3,-2.7,-2.0999999,42.5,-12.2,-2.9385152
-3.2,-2.7,-1.9,42.700001,-12.3,-2.808991
-3.0,-2.1,-1.8,42.799999,-12.5,-2.7681947
-2.9000001,-2.1,-1.5,42.900002,-12.5,-2.5853257
-2.7,-2.1,-1.3,42.799999,-12.4,-2.363401
-2.5,-2.1,-1.1,42.700001,-12.2,-2.1291852
-2.4000001,-2.1,-1.0,42.700001,-12.0,-1.9983333
-2.4000001,-2.1,-1.0,42.700001,-11.9,-1.9860462
-2.5,-2.1,-1.1,42.599998,-11.9,-2.0952334
-2.7,-2.1,-1.4,42.599998,-11.8,-2.3327966
-2.7,-2.1,-1.4,42.5,-11.7,-2.323423
-2.7,-2.1,-1.4,42.5,-11.7,-2.323423
-2.5999999,-1.6,-1.3,42.400002,-11.5,-2.2757354
-2.5999999,-1.6,-1.3,42.400002,-11.5,-2.2757344
-2.4000001,-1.6,-1.1,42.400002,-11.3,-2.0386062
-2.4000001,-1.6,-1.1,42.400002,-11.3,-2.038609
-2.2,-1.6,-0.89999998,42.5,-11.2,-1.8108534
-2.2,-1.6,-0.89999998,42.5,-11.2,-1.8108534
-1.9,-1.6,-0.69999999,42.599998,-11.2,-1.5264152
-1.9,-1.6,-0.69999999,42.599998,-11.2,-1.5264152
-1.7,-1.6,-0.5,42.700001,-11.4,-1.3355325
-1.7,-1.6,-0.5,42.700001,-11.4,-1.3355325
-1.7,-1.6,-0.5,42.799999,-11.5,-1.3449062
-1.7,-1.6,-0.5,42.799999,-11.5,-1.3449062
-1.9,-1.6,-0.69999999,42.900002,-11.7,-1.5791162
-1.9,-1.6,-0.69999999,42.900002,-11.7,-1.5791162
-1.9,-1.6,-0.69999999,42.900002,-11.7,-1.5791162
-2.0999999,-1.6,-1.0,43.0,-11.9,-1.8506302
-2.0999999,-1.6,-1.0,43.0,-11.9,-1.8506302
-2.3,-1.6,-1.1,43.099998,-11.9,-2.022962
-2.3,-1.6,-1.1,43.099998,-11.9,-2.022962
-2.4000001,-1.6,-1.1,43.200001,-12.0,-2.1013093
-2.4000001,-1.6,-1.1,43.200001,-12.0,-2.1013093
-2.2,-1.1,-1.0,43.299999,-12.0,-1.9993967
-2.2,-1.1,-1.0,43.299999,-12.0,-1.9993967
-2.0999999,-1.1,-0.80000001,43.5,-12.0,-1.8506149
-2.0999999,-1.1,-0.80000001,43.5,-12.0,-1.8506149
-1.9,-1.1,-0.60000002,43.400002,-12.1,-1.6554092
-1.9,-1.1,-0.60000002,43.400002,-12.1,-1.6554092
-1.7,-1.1,-0.40000001,43.299999,-12.2,-1.4593052
-1.7,-1.1,-0.40000001,43.299999,-12.2,-1.4593052
-1.4,-1.1,-0.2,43.299999,-12.2,-1.1777834
-1.4,-1.1,-0.2,43.299999,-12.2,-1.1777834
-1.3,-1.1,0.0,43.200001,-12.1,-1.0248312
-1.3,-1.1,0.0,43.200001,-12.1,-1.0248312
-1.3,-1.1,0.0,43.200001,-12.0,-1.0125393
-1.3,-1.1,0.0,43.200001,-12.0,-1.0125393
-1.5,-1.1,-0.2,43.099998,-12.0,-1.2280048
-1.5,-1.1,-0.2,43.099998,-12.0,-1.2280048
-1.7,-1.1,-0.40000001,43.0,-11.9,-1.4311785
-1.7,-1.1,-0.40000001,43.0,-11.9,-1.4311785
-1.8,-1.1,-0.5,42.900002,-11.8,-1.5280823
-1.8,-1.1,-0.5,42.900002,-11.8,-1.5280823
-1.8,-0.6,-0.5,42.900002,-11.7,-1.5826076
-1.8,-0.6,-0.5,42.900002,-11.7,-1.5826076
-1.7,-0.6,-0.40000001,42.799999,-11.6,-1.4686474
-1.7,-0.6,-0.40000001,42.799999,-11.6,-1.4686474
-1.5,-0.6,-0.2,42.799999,-11.6,-1.25884
-1.5,-0.6,-0.2,42.799999,-11.6,-1.25884
-1.2,-0.6,0.0,42.700001,-11.5,-0.9733862
-1.2,-0.6,0.0,42.700001,-11.5,-0.9733862
-1.0,-0.6,0.30000001,42.700001,-11.5,-0.72525734
-1.0,-0.6,0.30000001,42.700001,-11.5,-0.72525734
-0.80000001,-0.6,0.5,42.599998,-11.5,-0.5174622
-0.80000001,-0.6,0.5,42.599998,-11.5,-0.5174622
-0.69999999,-0.6,0.60000002,42.599998,-11.8,-0.44805947
-0.69999999,-0.6,0.60000002,42.599998,-11.8,-0.44805947
-0.89999998,-0.6,0.40000001,42.599998,-12.0,-0.6822619
-0.89999998,-0.6,0.40000001,42.599998,-12.0,-0.6822619
-1.1,-0.6,0.0,42.700001,-12.3,-1.0014242
-1.1,-0.6,0.0,42.700001,-12.3,-1.0014242
-1.3,-0.6,-0.1,42.700001,-12.4,-1.1847414
-1.3,-0.6,-0.1,42.700001,-12.4,-1.1847414
-1.4,-0.1,-0.1,42.799999,-12.4,-1.3140825
-1.4,-0.1,-0.1,42.799999,-12.4,-1.3140825
-1.3,-0.1,0.0,43.0,-12.3,-1.1917967
-1.3,-0.1,0.0,43.0,-12.3,-1.1917967
-1.2,-0.1,0.1,43.200001,-12.1,-1.0576862
-1.2,-0.1,0.1,43.200001,-12.1,-1.0576862
-0.89999998,-0.1,0.5,43.299999,-11.9,-0.6729216
-0.89999998,-0.1,0.5,43.299999,-11.9,-0.6729216
-0.60000002,-0.1,1.1,43.400002,-11.6,-0.17166178
-0.60000002,-0.1,1.1,43.400002,-11.6,-0.17166178
-0.2,-0.1,1.6,43.400002,-11.5,0.30823
-0.2,-0.1,1.6,43.400002,-11.5,0.30823
-0.1,-0.1,1.7,43.400002,-11.6,0.38670406
-0.1,-0.1,1.7,43.400002,-11.6,0.38670406
-0.2,-0.1,1.2,43.400002,-11.8,0.09601362
-0.2,-0.1,1.2,43.400002,-11.8,0.09601362
-0.5,-0.1,0.60000002,43.200001,-12.0,-0.38569298
-0.5,-0.1,0.60000002,43.200001,-12.0,-0.38569298
-0.89999998,-0.1,0.1,43.200001,-12.1,-0.85794204
-0.89999998,-0.1,0.1,43.200001,-12.1,-0.85794204
-1.1,0.4,0.0,43.200001,-12.1,-1.0123123
-1.1,0.4,0.0,43.200001,-12.1,-1.0123123
-1.1,0.4,0.2,43.200001,-12.0,-0.9194941
-1.0,0.4,0.40000001,43.200001,-11.9,-0.75474495
-0.80000001,0.4,0.80000001,43.200001,-11.8,-0.45183125
-0.30000001,0.4,1.5,43.200001,-11.7,0.15709646
0.1,0.4,2.2,43.099998,-11.6,0.5963312
0.5,0.4,2.5999999,43.0,-11.5,1.0235325
0.40000001,0.4,2.2,42.900002,-11.6,0.8196941
0.1,0.4,1.6,42.700001,-11.8,0.39670333
-0.30000001,0.4,0.89999998,42.599998,-12.0,-0.15435927
-0.60000002,0.9,0.60000002,42.700001,-12.2,-0.48538914
-0.69999999,0.9,0.60000002,42.700001,-12.4,-0.61047024
-0.60000002,0.9,0.80000001,42.700001,-12.5,-0.49887696
-0.40000001,0.9,1.1,42.700001,-12.4,-0.2290806
0.0,0.9,1.8,42.700001,-12.2,0.29069766
0.5,0.9,2.5999999,42.700001,-12.0,0.92249733
0.89999998,0.9,3.0999999,42.700001,-11.7,1.3938376
1.0,0.9,3.0,42.700001,-11.6,1.4451844
0.80000001,0.9,2.4000001,42.700001,-11.6,1.1125838
0.40000001,0.9,1.7,42.700001,-11.7,0.59252506
0.0,1.4,1.3,42.799999,-11.8,0.16169222
-0.2,1.4,1.2,43.0,-11.9,0.005090315
-0.1,1.4,1.3,43.200001,-11.9,0.10278757
0.1,1.4,1.7,43.400002,-11.9,0.3390909
0.40000001,1.4,2.3,43.400002,-11.9,0.70519406
0.89999998,1.4,3.0999999,43.299999,-12.0,1.3179737
1.3,1.4,3.7,43.200001,-12.1,1.7946459
1.4,1.4,3.5999999,43.099998,-12.1,1.8386542
1.2,1.4,2.9000001,43.0,-12.1,1.4743544
0.80000001,1.4,2.2,42.900002,-12.0,0.9644819
0.40000001,1.9,1.7,42.799999,-11.9,0.44767913
0.2,1.9,1.6,42.799999,-11.8,0.31862316
0.2,1.9,1.7,42.799999,-11.7,0.36410388
0.40000001,1.9,2.0,42.799999,-11.6,0.5832954
0.69999999,1.9,2.7,42.799999,-11.5,1.0001484
1.2,1.9,3.4000001,42.700001,-11.4,1.5944115
1.7,1.9,4.0999999,42.599998,-11.5,2.176992
1.9,1.9,4.1999998,42.5,-11.7,2.3454175
1.8,1.9,3.7,42.599998,-12.0,2.1026921
1.5,1.9,3.0,42.700001,-12.3,1.6481558
1.0,2.5,2.4000001,42.799999,-12.5,0.997459
0.69999999,2.5,2.0999999,43.0,-12.5,0.6827417
0.69999999,2.5,2.2,43.0,-12.5,0.71293885
0.80000001,2.5,2.5,43.0,-12.4,0.8850847
1.2,2.5,3.0999999,43.0,-12.3,1.3749386
1.7,2.5,3.9000001,42.900002,-12.1,2.0052419
2.2,2.5,4.5999999,42.799999,-12.0,2.599503
2.5,2.5,4.9000001,42.700001,-11.9,2.9215608
2.4000001,2.5,4.5,42.599998,-11.8,2.729403
2.0999999,2.5,3.8,42.400002,-11.7,2.293738
1.6,3.0,3.0999999,42.299999,-11.5,1.6466738
1.3,3.0,2.8,42.299999,-11.4,1.334807
1.3,3.0,2.8,42.5,-11.4,1.3377997
1.4,3.0,3.0999999,42.700001,-11.4,1.5070988
1.7,3.0,3.5999999,42.799999,-11.5,1.8808657
2.0999999,3.0,4.3000002,42.799999,-11.5,2.3950791
2.7,3.0,5.0,42.799999,-11.6,3.0909886
3.0,3.0,5.4000001,42.799999,-11.7,3.5200953
3.0,3.0,5.0999999,42.700001,-11.9,3.3861928
2.7,3.0,4.3000002,42.599998,-12.0,2.8171058
2.2,3.5,3.5999999,42.5,-12.1,2.152514
1.8,3.5,3.2,42.599998,-12.2,1.7245528
1.6,3.5,3.0999999,42.900002,-12.3,1.541598
1.7,3.5,3.4000001,43.099998,-12.4,1.705053
2.0,3.5,3.9000001,43.099998,-12.4,2.0831637
2.0,3.5,3.9000001,43.099998,-12.4,2.0831637
2.3,3.5,4.5999999,42.900002,-12.3,2.5245204
2.3,3.5,4.5999999,42.900002,-12.3,2.5245204
2.9000001,3.5,5.3000002,42.799999,-12.0,3.3367848
2.9000001,3.5,5.3000002,42.799999,-12.0,3.3367848
3.3,3.5,5.9000001,42.700001,-11.8,3.9745212
3.3,3.5,5.9000001,42.700001,-11.8,3.9745212
3.4000001,3.5,5.8000002,42.599998,-11.6,4.0600896
3.4000001,3.5,5.8000002,42.599998,-11.6,4.0600896
3.2,3.5,5.1999998,42.5,-11.5,3.6595998
3.2,3.5,5.1999998,42.5,-11.5,3.6595998
2.8,4.0,4.4000001,42.400002,-11.5,2.9636064
2.8,4.0,4.4000001,42.400002,-11.5,2.9636064
2.4000001,4.0,3.9000001,42.5,-11.6,2.3745627
2.4000001,4.0,3.9000001,42.5,-11.6,2.3745627
2.2,4.0,3.7,42.700001,-11.7,2.141746
2.2,4.0,3.7,42.700001,-11.7,2.141745
2.3,4.0,3.9000001,42.900002,-11.7,2.280847
2.3,4.0,3.9000001,42.900002,-11.7,2.280847
2.5,4.0,4.3000002,43.099998,-11.7,2.6080317
2.5,4.0,4.3000002,43.099998,-11.7,2.6080317
2.9000001,4.0,5.0,43.200001,-11.7,3.2575536
2.9000001,4.0,5.0,43.200001,-11.7,3.2575536
3.4000001,4.0,5.6999998,43.099998,-11.8,3.919395
3.4000001,4.0,5.6999998,43.099998,-11.8,3.919395
3.8,4.0,6.3000002,43.099998,-11.9,4.4065967
3.8,4.0,6.3000002,43.099998,-11.9,4.4065967
3.9000001,4.0,6.1999998,43.099998,-12.0,4.476538
3.9000001,4.0,6.1999998,43.099998,-12.0,4.476538
3.7,4.0,5.5999999,43.099998,-12.1,4.1753316
3.7,4.0,5.5999999,43.099998,-12.1,4.1753316
3.2,4.5,4.8000002,43.099998,-12.2,3.4089093
3.2,4.5,4.8000002,43.099998,-12.2,3.4089093
2.8,4.5,4.3000002,43.0,-12.2,2.831593
2.8,4.5,4.3000002,43.0,-12.2,2.831593
2.5999999,4.5,4.1999998,43.0,-12.2,2.5973115
2.5999999,4.5,4.1999998,43.0,-12.2,2.5973115
2.7,4.5,4.3000002,43.0,-12.1,2.745091
2.7,4.5,4.3000002,43.0,-12.1,2.745091
2.7,4.5,4.3000002,43.0,-12.1,2.745091
2.9000001,4.5,4.8000002,43.0,-12.0,3.1363778
2.9000001,4.5,4.8000002,43.0,-12.0,3.1363778
3.3,4.5,5.5,43.0,-11.9,3.6640038
3.3,4.5,5.5,43.0,-11.9,3.6640038
3.8,4.5,6.1999998,42.900002,-11.7,4.2366643
3.8,4.5,6.1999998,42.900002,-11.7,4.2366643
4.1999998,4.5,6.8000002,42.700001,-11.6,4.7089124
4.1999998,4.5,6.8000002,42.700001,-11.6,4.7089124
4.4000001,4.5,7.0,42.599998,-11.5,4.9181266
4.4000001,4.5,7.0,42.599998,-11.5,4.9181266
4.3000002,4.5,6.4000001,42.5,-11.4,4.687036
4.3000002,4.5,6.4000001,42.5,-11.4,4.687036
3.9000001,5.1,5.5999999,42.400002,-11.4,4.0033603
3.9000001,5.1,5.5999999,42.400002,-11.4,4.0033603
3.4000001,5.1,4.9000001,42.400002,-11.5,3.4232163
3.4000001,5.1,4.9000001,42.400002,-11.5,3.4232163
3.0999999,5.1,4.6999998,42.599998,-11.5,3.1207786
3.0999999,5.1,4.6999998,42.599998,-11.5,3.1207786
3.0999999,5.1,4.8000002,42.799999,-11.6,3.1510835
3.0999999,5.1,4.8000002,42.799999,-11.6,3.1510835
3.3,5.1,5.1999998,43.099998,-11.7,3.4209094
3.3,5.1,5.1999998,43.099998,-11.7,3.4209094
3.7,5.1,5.8000002,43.099998,-11.9,3.9158149
