Datetime;Breaks;VANNE_UTA_CHAUD [I];VANNE_UTA_FROID [I];TEMPERATURE_SONDE [R];PRESSION_EXTERIEUR [R];HYGROMETRIE_CELLULE [R];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];TEMPERATURE_SOUFFLAGE [R];TEMPERATURE_ALLER_CHAUD [R];TEMPERATURE_ALLER_FROID [R];MA_VARIATEUR [B]
2024-04-12 23:00:08;;0.0;40.0;-9.8000002;1055.0;74.0;-9.3999996;-10.0;-9.8999996;43.0;-12.0;0.0
2024-04-12 23:00:38;;0.0;40.0;-9.8999996;1055.0;74.0;-9.3999996;-10.0;-10.0;42.900002;-11.9;0.0
2024-04-12 23:01:08;;0.0;34.0;-9.8999996;1055.0;74.0;-9.5;-10.0;-10.0;42.900002;-11.9;0.0
2024-04-12 23:01:38;;0.0;34.0;-9.8999996;1055.0;73.0;-9.5;-10.0;-10.0;42.900002;-11.8;0.0
2024-04-12 23:02:08;;0.0;34.0;-10.0;1055.0;74.0;-9.5;-10.0;-10.1;42.799999;-11.8;0.0
2024-04-12 23:02:38;;0.0;34.0;-10.0;1055.0;73.0;-9.5;-10.0;-10.1;42.799999;-11.8;0.0
2024-04-12 23:03:08;;0.0;28.0;-10.0;1055.0;74.0;-9.6000004;-10.0;-10.1;42.799999;-11.7;0.0
2024-04-12 23:03:38;;0.0;34.0;-10.0;1055.0;73.0;-9.5;-10.0;-10.1;42.700001;-11.9;0.0
2024-04-12 23:04:08;;0.0;28.0;-10.0;1055.0;73.0;-9.6000004;-10.0;-10.1;42.700001;-12.0;0.0
2024-04-12 23:04:38;;0.0;34.0;-10.0;1055.0;74.0;-9.5;-10.0;-10.1;42.599998;-12.2;0.0
2024-04-12 23:05:08;;0.0;28.0;-10.0;1055.0;74.0;-9.6000004;-10.0;-10.2;42.5;-12.4;0.0
2024-04-12 23:05:38;;0.0;28.0;-10.1;1055.0;73.0;-9.6000004;-10.0;-10.2;42.599998;-12.5;0.0
2024-04-12 23:06:08;;0.0;22.0;-10.1;1055.0;74.0;-9.6999998;-10.0;-10.2;42.700001;-12.6;0.0
2024-04-12 23:06:38;;0.0;22.0;-10.1;1055.0;74.0;-9.6999998;-10.0;-10.3;42.700001;-12.5;0.0
2024-04-12 23:07:08;;1.0;16.0;-10.1;1055.0;73.0;-9.8000002;-10.0;-10.3;42.799999;-12.3;0.0
2024-04-12 23:07:38;;1.0;16.0;-10.2;1055.0;74.0;-9.8000002;-10.0;-10.4;42.900002;-12.0;0.0
2024-04-12 23:08:08;;0.0;22.0;-10.2;1055.0;74.0;-9.6999998;-10.0;-10.3;43.099998;-11.9;0.0
2024-04-12 23:08:38;;0.0;28.0;-10.1;1055.0;73.0;-9.6000004;-10.0;-10.1;43.299999;-11.7;0.0
2024-04-12 23:09:08;;0.0;40.0;-10.0;1055.0;74.0;-9.3999996;-10.0;-9.8999996;43.400002;-11.6;0.0
2024-04-12 23:09:38;;0.0;51.0;-9.8999996;1055.0;74.0;-9.1999998;-10.0;-9.8000002;43.5;-11.6;0.0
2024-04-12 23:10:08;;0.0;51.0;-9.8000002;1055.0;74.0;-9.1999998;-10.0;-9.8000002;43.5;-11.6;0.0
2024-04-12 23:10:38;;1.0;16.0;-9.6999998;1055.0;74.0;-9.1999998;-9.4;-9.6999998;43.400002;-11.5;0.0
2024-04-12 23:11:08;;0.0;22.0;-9.6999998;1055.0;74.0;-9.1000004;-9.4;-9.6999998;43.400002;-11.4;0.0
2024-04-12 23:11:38;;0.0;22.0;-9.6000004;1055.0;74.0;-9.1000004;-9.4;-9.6000004;43.299999;-11.4;0.0
2024-04-12 23:12:08;;0.0;28.0;-9.6000004;1055.0;74.0;-9.0;-9.4;-9.5;43.299999;-11.4;0.0
2024-04-12 23:12:38;;0.0;28.0;-9.5;1055.0;74.0;-9.0;-9.4;-9.5;43.200001;-11.6;0.0
2024-04-12 23:13:08;;0.0;34.0;-9.5;1055.0;75.0;-8.8999996;-9.4;-9.5;43.200001;-11.7;0.0
2024-04-12 23:13:38;;0.0;28.0;-9.5;1055.0;74.0;-9.0;-9.4;-9.5;43.099998;-11.9;0.0
2024-04-12 23:14:08;;0.0;28.0;-9.5;1055.0;74.0;-9.0;-9.4;-9.5;43.099998;-12.0;0.0
2024-04-12 23:14:38;;0.0;22.0;-9.5;1055.0;74.0;-9.1000004;-9.4;-9.6000004;43.099998;-12.2;0.0
2024-04-12 23:15:08;;0.0;22.0;-9.6000004;1055.0;74.0;-9.1000004;-9.4;-9.6000004;43.0;-12.3;0.0
2024-04-12 23:15:38;;11.0;0.0;-9.6000004;1055.0;74.0;-9.1999998;-8.9;-9.6999998;43.0;-12.5;0.0
2024-04-12 23:16:08;;11.0;0.0;-9.6999998;1055.0;75.0;-9.1999998;-8.9;-9.6999998;43.0;-12.5;0.0
2024-04-12 23:16:38;;9.0;0.0;-9.6000004;1055.0;75.0;-9.1000004;-8.9;-9.5;43.0;-12.6;0.0
2024-04-12 23:17:08;;3.0;10.0;-9.3999996;1055.0;74.0;-8.8000002;-8.9;-9.1000004;43.0;-12.5;0.0
2024-04-12 23:17:38;;0.0;28.0;-9.1999998;1055.0;74.0;-8.5;-8.9;-8.6000004;43.0;-12.4;0.0
2024-04-12 23:18:08;;0.0;40.0;-8.8999996;1055.0;75.0;-8.3000002;-8.9;-8.3999996;43.0;-12.3;0.0
2024-04-12 23:18:38;;0.0;45.0;-8.8000002;1055.0;74.0;-8.1999998;-8.9;-8.3000002;43.0;-12.2;0.0
2024-04-12 23:18:39;;0.0;45.0;-8.8000002;1055.0;75.0;-8.1999998;-8.9;-8.3999996;42.900002;-12.2;0.0
2024-04-12 23:19:08;;0.0;45.0;-8.8000002;1055.0;75.0;-8.1999998;-8.9;-8.3999996;42.900002;-12.2;0.0
2024-04-12 23:19:09;;0.0;45.0;-8.8000002;1055.0;75.0;-8.3000002;-8.9;-8.6000004;42.900002;-12.1;0.0
2024-04-12 23:19:38;;0.0;40.0;-8.8000002;1055.0;75.0;-8.3000002;-8.9;-8.6000004;42.900002;-12.1;0.0
2024-04-12 23:19:39;;0.0;40.0;-8.8999996;1055.0;74.0;-8.5;-8.9;-8.6999998;42.799999;-12.1;0.0
2024-04-12 23:20:08;;0.0;28.0;-8.8999996;1055.0;74.0;-8.5;-8.9;-8.6999998;42.799999;-12.1;0.0
2024-04-12 23:20:09;;0.0;28.0;-9.0;1055.0;74.0;-8.6000004;-8.4;-8.8999996;42.799999;-12.0;0.0
2024-04-12 23:20:38;;9.0;0.0;-9.0;1055.0;74.0;-8.6000004;-8.4;-8.8999996;42.799999;-12.0;0.0
2024-04-12 23:20:39;;9.0;0.0;-9.0;1055.0;74.0;-8.6000004;-8.4;-8.8999996;42.700001;-11.9;0.0
2024-04-12 23:21:08;;9.0;0.0;-9.0;1055.0;74.0;-8.6000004;-8.4;-8.8999996;42.700001;-11.9;0.0
2024-04-12 23:21:09;;9.0;0.0;-9.0;1055.0;74.0;-8.5;-8.4;-8.8000002;42.700001;-11.9;0.0
2024-04-12 23:21:38;;7.0;0.0;-9.0;1055.0;74.0;-8.5;-8.4;-8.8000002;42.700001;-11.9;0.0
2024-04-12 23:21:39;;7.0;0.0;-8.8000002;1055.0;75.0;-8.1999998;-8.4;-8.3999996;42.700001;-11.8;0.0
2024-04-12 23:22:08;;1.0;16.0;-8.8000002;1055.0;75.0;-8.1999998;-8.4;-8.3999996;42.700001;-11.8;0.0
2024-04-12 23:22:09;;1.0;16.0;-8.6000004;1055.0;75.0;-8.0;-8.4;-8.0;42.700001;-11.7;0.0
2024-04-12 23:22:38;;0.0;28.0;-8.6000004;1055.0;75.0;-8.0;-8.4;-8.0;42.700001;-11.7;0.0
2024-04-12 23:22:39;;0.0;28.0;-8.5;1055.0;74.0;-7.8000002;-8.4;-7.8000002;42.700001;-11.7;0.0
2024-04-12 23:23:08;;0.0;40.0;-8.5;1055.0;74.0;-7.8000002;-8.4;-7.8000002;42.700001;-11.7;0.0
2024-04-12 23:23:09;;0.0;40.0;-8.3000002;1055.0;75.0;-7.8000002;-8.4;-7.9000001;42.599998;-11.7;0.0
2024-04-12 23:23:38;;0.0;40.0;-8.3000002;1055.0;75.0;-7.8000002;-8.4;-7.9000001;42.599998;-11.7;0.0
2024-04-12 23:23:39;;0.0;40.0;-8.3000002;1055.0;74.0;-7.8000002;-8.4;-7.9000001;42.599998;-11.7;0.0
2024-04-12 23:24:08;;0.0;40.0;-8.3000002;1055.0;74.0;-7.8000002;-8.4;-7.9000001;42.599998;-11.7;0.0
2024-04-12 23:24:09;;0.0;40.0;-8.3999996;1055.0;74.0;-7.9000001;-8.4;-8.1000004;42.599998;-11.6;0.0
2024-04-12 23:24:38;;0.0;34.0;-8.3999996;1055.0;74.0;-7.9000001;-8.4;-8.1000004;42.599998;-11.6;0.0
2024-04-12 23:24:39;;0.0;34.0;-8.5;1055.0;74.0;-8.1000004;-8.4;-8.3000002;42.5;-11.6;0.0
2024-04-12 23:25:08;;0.0;22.0;-8.5;1055.0;74.0;-8.1000004;-8.4;-8.3000002;42.5;-11.6;0.0
2024-04-12 23:25:09;;0.0;22.0;-8.6000004;1055.0;74.0;-8.1000004;-7.9;-8.5;42.5;-11.7;0.0
2024-04-12 23:25:38;;9.0;0.0;-8.6000004;1055.0;74.0;-8.1000004;-7.9;-8.5;42.5;-11.7;0.0
2024-04-12 23:25:39;;9.0;0.0;-8.6000004;1055.0;74.0;-8.1999998;-7.9;-8.5;42.5;-11.8;0.0
2024-04-12 23:26:08;;11.0;0.0;-8.6000004;1055.0;74.0;-8.1999998;-7.9;-8.5;42.5;-11.8;0.0
2024-04-12 23:26:09;;11.0;0.0;-8.6000004;1055.0;74.0;-8.1000004;-7.9;-8.3000002;42.599998;-11.8;0.0
2024-04-12 23:26:38;;9.0;0.0;-8.6000004;1055.0;74.0;-8.1000004;-7.9;-8.3000002;42.599998;-11.8;0.0
2024-04-12 23:26:39;;9.0;0.0;-8.3999996;1055.0;74.0;-7.8000002;-7.9;-7.9000001;42.700001;-11.8;0.0
2024-04-12 23:27:08;;3.0;10.0;-8.3999996;1055.0;74.0;-7.8000002;-7.9;-7.9000001;42.700001;-11.8;0.0
2024-04-12 23:27:09;;3.0;10.0;-8.3999996;1055.0;74.0;-7.8000002;-7.9;-7.9000001;42.700001;-11.8;0.0
2024-04-12 23:27:38;;0.0;28.0;-8.1999998;1055.0;75.0;-7.5;-7.9;-7.5;42.799999;-11.9;0.0
2024-04-12 23:27:39;;0.0;28.0;-8.1999998;1055.0;75.0;-7.5;-7.9;-7.5;42.799999;-11.9;0.0
2024-04-12 23:28:08;;0.0;40.0;-8.0;1055.0;74.0;-7.3000002;-7.9;-7.3000002;43.0;-12.1;0.0
2024-04-12 23:28:09;;0.0;40.0;-8.0;1055.0;74.0;-7.3000002;-7.9;-7.3000002;43.0;-12.1;0.0
2024-04-12 23:28:38;;0.0;40.0;-7.9000001;1055.0;75.0;-7.3000002;-7.9;-7.3000002;43.099998;-12.4;0.0
2024-04-12 23:28:39;;0.0;40.0;-7.9000001;1055.0;75.0;-7.3000002;-7.9;-7.3000002;43.099998;-12.4;0.0
2024-04-12 23:29:08;;0.0;34.0;-7.9000001;1055.0;75.0;-7.4000001;-7.9;-7.4000001;43.099998;-12.5;0.0
2024-04-12 23:29:09;;0.0;34.0;-7.9000001;1055.0;75.0;-7.4000001;-7.9;-7.4000001;43.099998;-12.5;0.0
2024-04-12 23:29:38;;0.0;28.0;-8.0;1055.0;74.0;-7.5;-7.9;-7.6999998;43.200001;-12.3;0.0
2024-04-12 23:29:39;;0.0;28.0;-8.0;1055.0;74.0;-7.5;-7.9;-7.6999998;43.200001;-12.3;0.0
2024-04-12 23:30:08;;1.0;16.0;-8.1000004;1055.0;74.0;-7.6999998;-7.9;-7.9000001;43.299999;-12.0;0.0
2024-04-12 23:30:09;;1.0;16.0;-8.1000004;1055.0;74.0;-7.6999998;-7.9;-7.9000001;43.299999;-12.0;0.0
2024-04-12 23:30:38;;17.0;0.0;-8.3000002;1055.0;74.0;-7.9000001;-7.3;-8.0;43.400002;-11.8;0.0
2024-04-12 23:30:39;;17.0;0.0;-8.3000002;1055.0;74.0;-7.9000001;-7.3;-8.0;43.400002;-11.8;0.0
2024-04-12 23:31:08;;17.0;0.0;-8.3000002;1055.0;73.0;-7.9000001;-7.3;-8.0;43.5;-11.7;0.0
2024-04-12 23:31:09;;17.0;0.0;-8.3000002;1055.0;73.0;-7.9000001;-7.3;-8.0;43.5;-11.7;0.0
2024-04-12 23:31:38;;13.0;0.0;-8.1999998;1055.0;73.0;-7.6999998;-7.3;-7.6999998;43.400002;-11.5;0.0
2024-04-12 23:31:39;;13.0;0.0;-8.1999998;1055.0;73.0;-7.6999998;-7.3;-7.6999998;43.400002;-11.5;0.0
2024-04-12 23:32:08;;7.0;0.0;-8.0;1055.0;74.0;-7.4000001;-7.3;-7.1999998;43.400002;-11.4;0.0
2024-04-12 23:32:09;;7.0;0.0;-8.0;1055.0;74.0;-7.4000001;-7.3;-7.1999998;43.400002;-11.4;0.0
2024-04-12 23:32:38;;1.0;16.0;-7.6999998;1055.0;74.0;-7.0999999;-7.3;-6.9000001;43.299999;-11.3;0.0
2024-04-12 23:32:39;;1.0;16.0;-7.6999998;1055.0;74.0;-7.0999999;-7.3;-6.9000001;43.299999;-11.3;0.0
2024-04-12 23:33:08;;0.0;34.0;-7.5;1055.0;74.0;-6.8000002;-7.3;-6.5999999;43.299999;-11.4;0.0
2024-04-12 23:33:09;;0.0;34.0;-7.5;1055.0;74.0;-6.8000002;-7.3;-6.5999999;43.299999;-11.4;0.0
2024-04-12 23:33:38;;0.0;40.0;-7.3000002;1055.0;74.0;-6.6999998;-7.3;-6.5;43.299999;-11.6;0.0
2024-04-12 23:33:39;;0.0;40.0;-7.3000002;1055.0;74.0;-6.6999998;-7.3;-6.5;43.299999;-11.6;0.0
2024-04-12 23:34:08;;0.0;34.0;-7.3000002;1055.0;73.0;-6.8000002;-7.3;-6.6999998;43.200001;-11.9;0.0
2024-04-12 23:34:09;;0.0;34.0;-7.3000002;1055.0;73.0;-6.8000002;-7.3;-6.6999998;43.200001;-11.9;0.0
2024-04-12 23:34:38;;0.0;28.0;-7.3000002;1055.0;74.0;-6.9000001;-7.3;-6.9000001;43.099998;-12.1;0.0
2024-04-12 23:34:39;;0.0;28.0;-7.3000002;1055.0;74.0;-6.9000001;-7.3;-6.9000001;43.099998;-12.1;0.0
2024-04-12 23:35:08;;1.0;16.0;-7.5;1055.0;73.0;-7.0999999;-7.3;-7.0999999;43.099998;-12.3;0.0
2024-04-12 23:35:09;;1.0;16.0;-7.5;1055.0;73.0;-7.0999999;-7.3;-7.0999999;43.099998;-12.3;0.0
2024-04-12 23:35:38;;15.0;0.0;-7.5999999;1055.0;74.0;-7.3000002;-6.8;-7.3000002;43.0;-12.4;0.0
2024-04-12 23:35:39;;15.0;0.0;-7.5999999;1055.0;74.0;-7.3000002;-6.8;-7.3000002;43.0;-12.4;0.0
2024-04-12 23:36:08;;15.0;0.0;-7.6999998;1055.0;73.0;-7.3000002;-6.8;-7.4000001;42.900002;-12.4;0.0
2024-04-12 23:36:09;;15.0;0.0;-7.6999998;1055.0;73.0;-7.3000002;-6.8;-7.4000001;42.900002;-12.4;0.0
2024-04-12 23:36:38;;13.0;0.0;-7.6999998;1055.0;73.0;-7.1999998;-6.8;-7.0999999;42.900002;-12.5;0.0
2024-04-12 23:36:39;;13.0;0.0;-7.6999998;1055.0;73.0;-7.1999998;-6.8;-7.0999999;42.900002;-12.5;0.0
2024-04-12 23:37:08;;7.0;0.0;-7.5;1055.0;73.0;-6.9000001;-6.8;-6.6999998;42.900002;-12.5;0.0
2024-04-12 23:37:09;;7.0;0.0;-7.5;1055.0;73.0;-6.9000001;-6.8;-6.6999998;42.900002;-12.5;0.0
2024-04-12 23:37:38;;1.0;16.0;-7.1999998;1055.0;73.0;-6.5999999;-6.8;-6.3000002;42.900002;-12.4;0.0
2024-04-12 23:37:39;;1.0;16.0;-7.1999998;1055.0;73.0;-6.5999999;-6.8;-6.3000002;42.900002;-12.4;0.0
2024-04-12 23:38:08;;0.0;34.0;-7.0;1055.0;74.0;-6.3000002;-6.8;-6.0;42.799999;-12.3;0.0
2024-04-12 23:38:09;;0.0;34.0;-7.0;1055.0;74.0;-6.3000002;-6.8;-6.0;42.799999;-12.3;0.0
2024-04-12 23:38:38;;0.0;34.0;-6.8000002;1055.0;73.0;-6.3000002;-6.8;-6.0;42.799999;-12.2;0.0
2024-04-12 23:38:39;;0.0;34.0;-6.8000002;1055.0;73.0;-6.3000002;-6.8;-6.0;42.799999;-12.2;0.0
2024-04-12 23:39:08;;0.0;28.0;-6.9000001;1055.0;73.0;-6.4000001;-6.8;-6.1999998;42.799999;-12.1;0.0
2024-04-12 23:39:09;;0.0;28.0;-6.9000001;1055.0;73.0;-6.4000001;-6.8;-6.1999998;42.799999;-12.1;0.0
2024-04-12 23:39:38;;1.0;16.0;-7.0;1055.0;73.0;-6.5999999;-6.8;-6.5;42.799999;-12.0;0.0
2024-04-12 23:39:39;;1.0;16.0;-7.0;1055.0;73.0;-6.5999999;-6.8;-6.5;42.799999;-12.0;0.0
2024-04-12 23:40:08;;5.0;5.0;-7.1999998;1055.0;73.0;-6.8000002;-6.8;-6.8000002;42.700001;-11.9;0.0
2024-04-12 23:40:09;;5.0;5.0;-7.1999998;1055.0;73.0;-6.8000002;-6.8;-6.8000002;42.700001;-11.9;0.0
2024-04-12 23:40:38;;17.0;0.0;-7.3000002;1055.0;73.0;-6.9000001;-6.3;-6.9000001;42.700001;-11.8;0.0
2024-04-12 23:40:39;;17.0;0.0;-7.3000002;1055.0;73.0;-6.9000001;-6.3;-6.9000001;42.700001;-11.8;0.0
2024-04-12 23:41:08;;15.0;0.0;-7.3000002;1055.0;72.0;-6.8000002;-6.3;-6.6999998;42.599998;-11.7;0.0
2024-04-12 23:41:09;;15.0;0.0;-7.3000002;1055.0;72.0;-6.8000002;-6.3;-6.6999998;42.599998;-11.7;0.0
2024-04-12 23:41:38;;11.0;0.0;-7.0999999;1055.0;72.0;-6.5999999;-6.3;-6.3000002;42.599998;-11.6;0.0
2024-04-12 23:41:39;;11.0;0.0;-7.0999999;1055.0;72.0;-6.5999999;-6.3;-6.3000002;42.599998;-11.6;0.0
2024-04-12 23:42:08;;5.0;5.0;-6.9000001;1055.0;72.0;-6.3000002;-6.3;-5.9000001;42.599998;-11.6;0.0
2024-04-12 23:42:09;;5.0;5.0;-6.9000001;1055.0;72.0;-6.3000002;-6.3;-5.9000001;42.599998;-11.6;0.0
2024-04-12 23:42:38;;0.0;22.0;-6.5999999;1055.0;72.0;-6.0;-6.3;-5.5999999;42.700001;-11.7;0.0
2024-04-12 23:42:39;;0.0;22.0;-6.5999999;1055.0;72.0;-6.0;-6.3;-5.5999999;42.700001;-11.7;0.0
2024-04-12 23:43:08;;0.0;28.0;-6.4000001;1055.0;72.0;-5.9000001;-6.3;-5.4000001;42.799999;-11.9;0.0
2024-04-12 23:43:09;;0.0;28.0;-6.4000001;1055.0;72.0;-5.9000001;-6.3;-5.4000001;42.799999;-11.9;0.0
2024-04-12 23:43:38;;0.0;28.0;-6.4000001;1055.0;72.0;-5.9000001;-6.3;-5.5;42.900002;-12.2;0.0
2024-04-12 23:43:39;;0.0;28.0;-6.4000001;1055.0;72.0;-5.9000001;-6.3;-5.5;42.900002;-12.2;0.0
2024-04-12 23:44:09;;0.0;22.0;-6.4000001;1055.0;72.0;-6.0;-6.3;-5.8000002;42.900002;-12.5;0.0
2024-04-12 23:44:39;;5.0;5.0;-6.5999999;1055.0;72.0;-6.3000002;-6.3;-6.0999999;43.0;-12.5;0.0
2024-04-12 23:45:09;;7.0;0.0;-6.6999998;1055.0;71.0;-6.4000001;-6.3;-6.3000002;43.0;-12.5;0.0
2024-04-12 23:45:39;;19.0;0.0;-6.9000001;1055.0;71.0;-6.5;-5.8;-6.3000002;43.200001;-12.3;0.0
2024-04-12 23:46:09;;15.0;0.0;-6.8000002;1055.0;71.0;-6.3000002;-5.8;-6.0;43.299999;-12.1;0.0
2024-04-12 23:46:39;;11.0;0.0;-6.5999999;1055.0;71.0;-6.0999999;-5.8;-5.5999999;43.5;-11.9;0.0
2024-04-12 23:47:09;;5.0;5.0;-6.4000001;1055.0;72.0;-5.8000002;-5.8;-5.3000002;43.5;-11.6;0.0
2024-04-12 23:47:39;;0.0;22.0;-6.0999999;1055.0;71.0;-5.5;-5.8;-5.0;43.400002;-11.5;0.0
2024-04-12 23:48:09;;0.0;28.0;-6.0;1055.0;72.0;-5.4000001;-5.8;-4.9000001;43.400002;-11.4;0.0
2024-04-12 23:48:39;;0.0;28.0;-5.9000001;1055.0;72.0;-5.4000001;-5.8;-5.0;43.299999;-11.5;0.0
2024-04-12 23:49:09;;1.0;16.0;-6.0;1055.0;71.0;-5.5999999;-5.8;-5.3000002;43.200001;-11.7;0.0
2024-04-12 23:49:39;;5.0;5.0;-6.1999998;1055.0;71.0;-5.8000002;-5.8;-5.5999999;43.200001;-11.9;0.0
2024-04-12 23:50:09;;7.0;0.0;-6.3000002;1055.0;70.0;-5.9000001;-5.8;-5.6999998;43.099998;-11.9;0.0
2024-04-12 23:50:39;;17.0;0.0;-6.3000002;1055.0;70.0;-5.9000001;-5.3;-5.5999999;43.0;-12.0;0.0
2024-04-12 23:51:09;;13.0;0.0;-6.1999998;1055.0;71.0;-5.6999998;-5.3;-5.3000002;43.0;-12.0;0.0
2024-04-12 23:51:39;;7.0;0.0;-6.0;1055.0;71.0;-5.4000001;-5.3;-4.9000001;42.900002;-12.1;0.0
2024-04-12 23:52:09;;1.0;16.0;-5.6999998;1055.0;71.0;-5.0999999;-5.3;-4.5999999;42.900002;-12.1;0.0
2024-04-12 23:52:39;;0.0;22.0;-5.5;1055.0;71.0;-5.0;-5.3;-4.4000001;42.900002;-12.3;0.0
2024-04-12 23:53:09;;0.0;22.0;-5.5;1055.0;71.0;-5.0;-5.3;-4.5;42.900002;-12.4;0.0
2024-04-12 23:53:39;;1.0;16.0;-5.5;1055.0;71.0;-5.0999999;-5.3;-4.8000002;42.900002;-12.4;0.0
2024-04-12 23:54:09;;7.0;0.0;-5.6999998;1055.0;70.0;-5.4000001;-5.3;-5.0999999;42.799999;-12.3;0.0
2024-04-12 23:54:39;;9.0;0.0;-5.9000001;1055.0;70.0;-5.5;-5.3;-5.1999998;42.799999;-12.2;0.0
2024-04-12 23:55:09;;9.0;0.0;-5.9000001;1055.0;70.0;-5.5;-5.3;-5.0;42.700001;-12.1;0.0
2024-04-12 23:55:39;;17.0;0.0;-5.8000002;1055.0;70.0;-5.3000002;-4.7;-4.6999998;42.700001;-12.0;0.0
2024-04-12 23:56:09;;11.0;0.0;-5.5999999;1055.0;70.0;-5.0;-4.7;-4.5;42.599998;-11.9;0.0
2024-04-12 23:56:39;;7.0;0.0;-5.3000002;1055.0;70.0;-4.8000002;-4.7;-4.1999998;42.599998;-11.7;0.0
2024-04-12 23:57:09;;1.0;16.0;-5.0999999;1055.0;70.0;-4.5;-4.7;-3.9000001;42.599998;-11.6;0.0
2024-04-12 23:57:39;;0.0;28.0;-4.9000001;1055.0;71.0;-4.3000002;-4.7;-3.7;42.700001;-11.5;0.0
2024-04-12 23:58:09;;0.0;22.0;-4.8000002;1055.0;70.0;-4.4000001;-4.7;-3.8;42.799999;-11.7;0.0
2024-04-12 23:58:39;;3.0;10.0;-4.9000001;1055.0;70.0;-4.5999999;-4.7;-4.0999999;42.900002;-12.0;0.0
2024-04-12 23:59:09;;7.0;0.0;-5.0999999;1055.0;69.0;-4.8000002;-4.7;-4.5;43.0;-12.1;0.0
2024-04-12 23:59:39;;11.0;0.0;-5.3000002;1055.0;69.0;-5.0;-4.7;-4.5999999;43.0;-12.2;0.0
2024-05-12 00:00:09;;9.0;0.0;-5.3000002;1055.0;69.0;-4.9000001;-4.7;-4.4000001;43.099998;-12.2;0.0
2024-05-12 00:00:39;;17.0;0.0;-5.1999998;1055.0;69.0;-4.8000002;-4.2;-4.1999998;43.200001;-12.2;0.0
2024-05-12 00:01:09;;11.0;0.0;-5.0999999;1055.0;70.0;-4.5;-4.2;-3.9000001;43.299999;-12.3;0.0
2024-05-12 00:01:39;;5.0;5.0;-4.8000002;1055.0;69.0;-4.1999998;-4.2;-3.5999999;43.400002;-12.3;0.0
2024-05-12 00:02:09;;1.0;16.0;-4.5999999;1055.0;69.0;-4.0;-4.2;-3.4000001;43.400002;-12.3;0.0
2024-05-12 00:02:39;;0.0;22.0;-4.5;1055.0;69.0;-3.9000001;-4.2;-3.2;43.299999;-12.2;0.0
2024-05-12 00:03:09;;1.0;16.0;-4.4000001;1055.0;70.0;-4.0;-4.2;-3.3;43.200001;-12.1;0.0
2024-05-12 00:03:39;;5.0;5.0;-4.5999999;1055.0;69.0;-4.1999998;-4.2;-3.5999999;43.200001;-12.0;0.0
2024-05-12 00:04:09;;9.0;0.0;-4.6999998;1055.0;69.0;-4.4000001;-4.2;-3.8;43.200001;-12.0;0.0
2024-05-12 00:04:39;;11.0;0.0;-4.8000002;1055.0;68.0;-4.5;-4.2;-3.8;43.099998;-11.9;0.0
2024-05-12 00:05:09;;7.0;0.0;-4.6999998;1055.0;69.0;-4.3000002;-4.2;-3.5999999;43.0;-11.8;0.0
2024-05-12 00:05:39;;13.0;0.0;-4.5999999;1055.0;68.0;-4.0999999;-3.7;-3.4000001;43.0;-11.8;0.0
2024-05-12 00:06:09;;9.0;0.0;-4.4000001;1055.0;69.0;-3.9000001;-3.7;-3.2;42.900002;-11.7;0.0
2024-05-12 00:06:39;;3.0;10.0;-4.0999999;1055.0;68.0;-3.5999999;-3.7;-2.9000001;42.900002;-11.6;0.0
2024-05-12 00:07:09;;0.0;22.0;-3.9000001;1055.0;69.0;-3.4000001;-3.7;-2.7;42.799999;-11.6;0.0
2024-05-12 00:07:39;;0.0;22.0;-3.9000001;1055.0;68.0;-3.4000001;-3.7;-2.5999999;42.799999;-11.7;0.0
2024-05-12 00:08:09;;3.0;10.0;-3.9000001;1055.0;69.0;-3.5999999;-3.7;-2.9000001;42.700001;-12.0;0.0
2024-05-12 00:08:39;;7.0;0.0;-4.0999999;1055.0;68.0;-3.8;-3.7;-3.3;42.700001;-12.2;0.0
2024-05-12 00:09:09;;11.0;0.0;-4.3000002;1055.0;68.0;-4.0;-3.7;-3.4000001;42.599998;-12.3;0.0
2024-05-12 00:09:39;;11.0;0.0;-4.4000001;1055.0;68.0;-4.0;-3.7;-3.4000001;42.700001;-12.4;0.0
2024-05-12 00:10:09;;9.0;0.0;-4.3000002;1055.0;68.0;-3.9000001;-3.7;-3.0999999;42.799999;-12.4;0.0
2024-05-12 00:10:39;;15.0;0.0;-4.1999998;1055.0;68.0;-3.7;-3.2;-2.9000001;42.799999;-12.4;0.0
2024-05-12 00:11:09;;9.0;0.0;-3.9000001;1055.0;68.0;-3.4000001;-3.2;-2.7;43.0;-12.2;0.0
2024-05-12 00:11:39;;5.0;5.0;-3.7;1055.0;68.0;-3.2;-3.2;-2.5;43.099998;-12.0;0.0
2024-05-12 00:12:09;;1.0;16.0;-3.5;1055.0;68.0;-3.0;-3.2;-2.2;43.200001;-11.7;0.0
2024-05-12 00:12:39;;0.0;22.0;-3.3;1055.0;68.0;-2.9000001;-3.2;-2.0999999;43.299999;-11.6;0.0
2024-05-12 00:13:09;;1.0;16.0;-3.3;1055.0;68.0;-3.0;-3.2;-2.3;43.400002;-11.8;0.0
2024-05-12 00:13:39;;7.0;0.0;-3.5999999;1055.0;69.0;-3.3;-3.2;-2.5999999;43.200001;-12.0;0.0
