Datetime;Breaks;HYGROMETRIE_CELLULE [I];HYGROMETRIE_CONSIGNE [I];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];POIDS_EAU_CELLULE [R];POIDS_EAU_CONSIGNE [R]
2025-02-26 02:10:00;;88.0;3.0;0.1;0.0499999999999999;3.3364513;0.11233517
2025-02-26 02:10:30;;88.0;3.0;0.2;0.0499999999999999;3.3609483;0.11233517
2025-02-26 02:11:00;;88.0;3.0;0.30000001;0.0499999999999999;3.3856049;0.11233517
2025-02-26 02:11:30;;88.0;3.0;0.30000001;0.0499999999999999;3.3856049;0.11233517
2025-02-26 02:12:00;;89.0;3.0;0.1;0.0499999999999999;3.3745713;0.11233517
2025-02-26 02:12:30;;88.0;3.0;0.1;0.0499999999999999;3.3364513;0.11233517
2025-02-26 02:13:00;;88.0;3.0;0.1;0.0499999999999999;3.3364513;0.11233517
2025-02-26 02:13:30;;88.0;3.0;0.2;0.1225;3.3609483;0.11315637
2025-02-26 02:14:00;;88.0;3.0;0.30000001;0.1225;3.3856049;0.11315637
2025-02-26 02:14:30;;88.0;3.0;0.30000001;0.1225;3.3856049;0.11315637
2025-02-26 02:15:00;;88.0;3.0;0.2;0.1225;3.3609483;0.11315637
2025-02-26 02:15:30;;88.0;3.0;0.2;0.1225;3.3609483;0.11315637
2025-02-26 02:16:00;;88.0;3.0;0.30000001;0.1225;3.3856049;0.11315637
2025-02-26 02:16:30;;89.0;3.0;0.30000001;0.1225;3.4242897;0.11315637
2025-02-26 02:17:00;;89.0;3.0;0.30000001;0.1225;3.4242897;0.11315637
2025-02-26 02:17:30;;89.0;3.0;0.30000001;0.1225;3.4242897;0.11315637
2025-02-26 02:18:00;;89.0;3.0;0.30000001;0.1225;3.4242897;0.11315637
2025-02-26 02:18:30;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:19:00;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:19:30;;89.0;3.0;0.2;0.194999999999999;3.3993495;0.11315637
2025-02-26 02:20:00;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:20:30;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:21:00;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:21:30;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:22:00;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:22:30;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:23:00;;89.0;3.0;0.30000001;0.194999999999999;3.4242897;0.11315637
2025-02-26 02:23:30;;89.0;3.0;0.30000001;0.267499999999999;3.4242897;0.11398286
2025-02-26 02:24:00;;89.0;3.0;0.40000001;0.267499999999999;3.4493909;0.11398286
2025-02-26 02:24:30;;89.0;3.0;0.40000001;0.267499999999999;3.4493909;0.11398286
2025-02-26 02:25:00;;89.0;3.0;0.5;0.267499999999999;3.474658;0.11398286
2025-02-26 02:25:30;;89.0;3.0;0.5;0.267499999999999;3.474658;0.11398286
2025-02-26 02:26:00;;89.0;3.0;0.40000001;0.267499999999999;3.4493909;0.11398286
2025-02-26 02:26:30;;89.0;3.0;0.30000001;0.267499999999999;3.4242897;0.11398286
2025-02-26 02:27:00;;89.0;3.0;0.30000001;0.267499999999999;3.4242897;0.11398286
2025-02-26 02:27:30;;89.0;3.0;0.40000001;0.267499999999999;3.4493909;0.11398286
2025-02-26 02:28:00;;89.0;3.0;0.5;0.267499999999999;3.474658;0.11398286
2025-02-26 02:28:30;;89.0;3.0;0.5;0.339999999999999;3.474658;0.11481471
2025-02-26 02:29:00;;89.0;3.0;0.5;0.339999999999999;3.474658;0.11481471
2025-02-26 02:29:30;;89.0;3.0;0.5;0.339999999999999;3.474658;0.11481471
2025-02-26 02:30:00;;89.0;3.0;0.60000002;0.339999999999999;3.5000904;0.11481471
2025-02-26 02:30:30;;89.0;3.0;0.5;0.339999999999999;3.474658;0.11481471
2025-02-26 02:31:00;;89.0;3.0;0.40000001;0.339999999999999;3.4493909;0.11481471
2025-02-26 02:31:30;;89.0;3.0;0.40000001;0.339999999999999;3.4493909;0.11481471
2025-02-26 02:32:00;;89.0;3.0;0.40000001;0.339999999999999;3.4493909;0.11481471
2025-02-26 02:32:30;;89.0;3.0;0.5;0.339999999999999;3.474658;0.11481471
2025-02-26 02:33:00;;89.0;3.0;0.5;0.339999999999999;3.474658;0.11481471
2025-02-26 02:33:30;;89.0;3.0;0.60000002;0.4125;3.5000904;0.11565187
2025-02-26 02:34:00;;89.0;3.0;0.60000002;0.4125;3.5000904;0.11565187
2025-02-26 02:34:30;;89.0;3.0;0.5;0.4125;3.474658;0.11565187
2025-02-26 02:35:00;;89.0;3.0;0.5;0.4125;3.474658;0.11565187
2025-02-26 02:35:30;;89.0;3.0;0.60000002;0.4125;3.5000904;0.11565187
2025-02-26 02:36:00;;89.0;3.0;0.60000002;0.4125;3.5000904;0.11565187
2025-02-26 02:36:30;;90.0;3.0;0.60000002;0.4125;3.5396414;0.11565187
2025-02-26 02:37:00;;90.0;3.0;0.60000002;0.4125;3.5396414;0.11565187
2025-02-26 02:37:30;;90.0;3.0;0.60000002;0.4125;3.5396414;0.11565187
2025-02-26 02:38:00;;90.0;3.0;0.5;0.4125;3.5139198;0.11565187
2025-02-26 02:38:30;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:39:00;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:39:30;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:40:00;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:40:30;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:41:00;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:41:30;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:42:00;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:42:30;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:42:31;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:43:01;;90.0;3.0;0.60000002;0.485;3.5396414;0.11565187
2025-02-26 02:43:31;;90.0;3.0;0.60000002;0.5575;3.5396414;0.11649447
2025-02-26 02:44:01;;89.0;3.0;0.60000002;0.5575;3.5000904;0.11649447
2025-02-26 02:44:31;;89.0;3.0;0.60000002;0.5575;3.5000904;0.11649447
2025-02-26 02:45:01;;90.0;3.0;0.69999999;0.5575;3.5655301;0.11649447
2025-02-26 02:45:31;;90.0;3.0;0.69999999;0.5575;3.5655301;0.11649447
2025-02-26 02:46:01;;90.0;3.0;0.80000001;0.5575;3.5915897;0.11649447
2025-02-26 02:46:31;;90.0;3.0;0.80000001;0.5575;3.5915897;0.11649447
2025-02-26 02:47:01;;90.0;3.0;0.69999999;0.5575;3.5655301;0.11649447
2025-02-26 02:47:31;;90.0;3.0;0.69999999;0.5575;3.5655301;0.11649447
2025-02-26 02:48:01;;90.0;3.0;0.60000002;0.5575;3.5396414;0.11649447
2025-02-26 02:48:31;;90.0;3.0;0.60000002;0.63;3.5396414;0.11734254
2025-02-26 02:49:01;;90.0;3.0;0.69999999;0.63;3.5655301;0.11734254
2025-02-26 02:49:31;;90.0;3.0;0.69999999;0.63;3.5655301;0.11734254
2025-02-26 02:50:01;;90.0;3.0;0.69999999;0.63;3.5655301;0.11734254
2025-02-26 02:50:31;;90.0;3.0;0.80000001;0.63;3.5915897;0.11734254
2025-02-26 02:51:01;;90.0;3.0;0.80000001;0.63;3.5915897;0.11734254
2025-02-26 02:51:31;;90.0;3.0;0.80000001;0.63;3.5915897;0.11734254
2025-02-26 02:52:01;;90.0;3.0;0.80000001;0.63;3.5915897;0.11734254
2025-02-26 02:52:31;;90.0;3.0;0.89999998;0.63;3.6178167;0.11734254
2025-02-26 02:53:01;;90.0;3.0;0.89999998;0.63;3.6178167;0.11734254
2025-02-26 02:53:31;;90.0;3.0;0.80000001;0.63;3.5915897;0.11734254
2025-02-26 02:54:01;;90.0;3.0;0.80000001;0.63;3.5915897;0.11734254
2025-02-26 02:54:31;;90.0;3.0;0.80000001;0.7125;3.5915897;0.11819604
2025-02-26 02:55:01;;90.0;3.0;0.80000001;0.7125;3.5915897;0.11819604
2025-02-26 02:55:31;;90.0;3.0;0.80000001;0.7125;3.5915897;0.11819604
2025-02-26 02:56:01;;90.0;3.0;0.89999998;0.7125;3.6178167;0.11819604
2025-02-26 02:56:31;;90.0;3.0;0.89999998;0.7125;3.6178167;0.11819604
2025-02-26 02:57:01;;90.0;3.0;0.89999998;0.7125;3.6178167;0.11819604
2025-02-26 02:57:31;;90.0;3.0;0.89999998;0.7125;3.6178167;0.11819604
2025-02-26 02:58:01;;90.0;3.0;1.0;0.7125;3.6442139;0.11819604
2025-02-26 02:58:31;;90.0;3.0;1.0;0.795;3.6442139;0.11819604
2025-02-26 02:59:01;;90.0;3.0;0.89999998;0.795;3.6178167;0.11819604
2025-02-26 02:59:31;;90.0;3.0;0.89999998;0.795;3.6178167;0.11819604
2025-02-26 03:00:01;;90.0;3.0;0.89999998;0.795;3.6178167;0.11819604
2025-02-26 03:00:31;;90.0;3.0;0.89999998;0.795;3.6178167;0.11819604
2025-02-26 03:01:01;;90.0;3.0;0.89999998;0.795;3.6178167;0.11819604
2025-02-26 03:01:31;;90.0;3.0;1.0;0.795;3.6442139;0.11819604
2025-02-26 03:02:01;;90.0;3.0;0.89999998;0.795;3.6178167;0.11819604
2025-02-26 03:02:31;;90.0;3.0;0.80000001;0.795;3.5915897;0.11819604
2025-02-26 03:03:01;;90.0;3.0;0.80000001;0.795;3.5915897;0.11819604
2025-02-26 03:03:31;;90.0;3.0;0.89999998;0.8775;3.6178167;0.11905511
2025-02-26 03:04:01;;90.0;3.0;0.89999998;0.8775;3.6142492;0.11893836
2025-02-26 03:04:31;;90.0;3.0;0.89999998;0.8775;3.6178167;0.11905511
2025-02-26 03:05:01;;90.0;3.0;1.0;0.8775;3.6442139;0.11905511
2025-02-26 03:05:31;;90.0;3.0;1.0;0.8775;3.6442139;0.11905511
2025-02-26 03:06:01;;90.0;3.0;1.0;0.8775;3.6442139;0.11905511
2025-02-26 03:06:31;;90.0;3.0;1.1;0.8775;3.670785;0.11905511
2025-02-26 03:07:01;;90.0;3.0;1.1;0.8775;3.670785;0.11905511
2025-02-26 03:07:31;;90.0;3.0;1.0;0.8775;3.6442139;0.11905511
2025-02-26 03:08:01;;90.0;3.0;0.89999998;0.8775;3.6178167;0.11905511
2025-02-26 03:08:31;;90.0;3.0;1.0;0.96;3.6442139;0.11991962
2025-02-26 03:09:01;;90.0;3.0;1.0;0.96;3.6406205;0.11980203
2025-02-26 03:09:31;;90.0;3.0;1.0;0.96;3.6442139;0.11991962
2025-02-26 03:10:01;;90.0;3.0;1.0;0.96;3.6442139;0.11991962
2025-02-26 03:10:31;;90.0;3.0;1.1;0.96;3.670785;0.11991962
2025-02-26 03:11:01;;90.0;3.0;1.1;0.96;3.670785;0.11991962
2025-02-26 03:11:31;;90.0;3.0;1.0;0.96;3.6442139;0.11991962
2025-02-26 03:12:01;;90.0;3.0;1.0;0.96;3.6442139;0.11991962
2025-02-26 03:12:31;;90.0;3.0;1.0;0.96;3.6442139;0.11991962
2025-02-26 03:13:01;;90.0;3.0;1.1;0.96;3.670785;0.11991962
2025-02-26 03:13:31;;90.0;3.0;1.1;1.0425;3.670785;0.1207897
2025-02-26 03:14:01;;90.0;3.0;1.1;1.0425;3.670785;0.1207897
2025-02-26 03:14:31;;90.0;3.0;1.1;1.0425;3.670785;0.1207897
2025-02-26 03:15:01;;90.0;3.0;1.1;1.0425;3.670785;0.1207897
2025-02-26 03:15:31;;90.0;3.0;1.1;1.0425;3.670785;0.1207897
2025-02-26 03:16:01;;90.0;3.0;1.2;1.0425;3.6975262;0.1207897
2025-02-26 03:16:31;;90.0;3.0;1.2;1.0425;3.6975262;0.1207897
2025-02-26 03:17:01;;90.0;3.0;1.2;1.0425;3.6975262;0.1207897
2025-02-26 03:17:31;;90.0;3.0;1.1;1.0425;3.670785;0.1207897
2025-02-26 03:18:01;;90.0;3.0;1.1;1.0425;3.6671648;0.12067126
2025-02-26 03:18:31;;90.0;3.0;1.2;1.125;3.6975262;0.12166542
2025-02-26 03:19:01;;90.0;3.0;1.2;1.125;3.6975262;0.12166542
2025-02-26 03:19:31;;90.0;3.0;1.2;1.125;3.6975262;0.12166542
2025-02-26 03:20:01;;90.0;3.0;1.3;1.125;3.7244432;0.12166542
2025-02-26 03:20:31;;91.0;3.0;1.3;1.125;3.7660763;0.12166542
2025-02-26 03:21:01;;91.0;3.0;1.4;1.125;3.7934725;0.12166542
2025-02-26 03:21:31;;91.0;3.0;1.4;1.125;3.7934725;0.12166542
2025-02-26 03:22:01;;91.0;3.0;1.3;1.125;3.762362;0.12154612
2025-02-26 03:22:31;;91.0;3.0;1.2;1.125;3.7388568;0.12166542
2025-02-26 03:23:01;;91.0;3.0;1.2;1.125;3.7388568;0.12166542
2025-02-26 03:23:31;;91.0;3.0;1.2;1.2075;3.7388568;0.12254667
2025-02-26 03:24:01;;91.0;3.0;1.2;1.2075;3.7388568;0.12254667
2025-02-26 03:24:31;;91.0;3.0;1.3;1.2075;3.7660763;0.12254667
2025-02-26 03:25:01;;91.0;3.0;1.3;1.2075;3.7660763;0.12254667
2025-02-26 03:25:31;;91.0;3.0;1.4;1.2075;3.7934725;0.12254667
2025-02-26 03:26:01;;91.0;3.0;1.4;1.2075;3.7897305;0.1224265
2025-02-26 03:26:31;;91.0;3.0;1.4;1.2075;3.7897305;0.1224265
2025-02-26 03:27:01;;91.0;3.0;1.5;1.2075;3.8210454;0.12254667
2025-02-26 03:27:31;;91.0;3.0;1.4;1.2075;3.7934725;0.12254667
2025-02-26 03:28:01;;91.0;3.0;1.3;1.2075;3.7660763;0.12254667
2025-02-26 03:28:32;;91.0;3.0;1.2;1.29;3.7388568;0.12254667
2025-02-26 03:29:02;;91.0;3.0;1.3;1.29;3.7660763;0.12254667
2025-02-26 03:29:32;;91.0;3.0;1.3;1.29;3.7660763;0.12254667
2025-02-26 03:30:02;;91.0;3.0;1.4;1.29;3.7934725;0.12254667
2025-02-26 03:30:32;;91.0;3.0;1.4;1.29;3.7934725;0.12254667
2025-02-26 03:31:02;;91.0;3.0;1.4;1.29;3.7934725;0.12254667
2025-02-26 03:31:32;;91.0;3.0;1.5;1.29;3.8210454;0.12254667
2025-02-26 03:32:02;;91.0;3.0;1.4;1.29;3.7897305;0.1224265
2025-02-26 03:32:32;;91.0;3.0;1.2;1.29;3.7388568;0.12254667
2025-02-26 03:33:02;;91.0;3.0;1.2;1.29;3.7388568;0.12254667
2025-02-26 03:33:32;;91.0;3.0;1.2;1.3725;3.7388568;0.12343363
2025-02-26 03:34:02;;90.0;3.0;1.3;1.3725;3.7244432;0.12343363
2025-02-26 03:34:32;;90.0;3.0;1.3;1.3725;3.7244432;0.12343363
2025-02-26 03:35:02;;90.0;3.0;1.4;1.3725;3.7515342;0.12343363
2025-02-26 03:35:32;;90.0;3.0;1.4;1.3725;3.7515342;0.12343363
2025-02-26 03:36:02;;90.0;3.0;1.5;1.3725;3.778801;0.12343363
2025-02-26 03:36:32;;91.0;3.0;1.5;1.3725;3.8210454;0.12343363
2025-02-26 03:37:02;;91.0;3.0;1.4;1.3725;3.7934725;0.12343363
2025-02-26 03:37:32;;91.0;3.0;1.4;1.3725;3.7934725;0.12343363
2025-02-26 03:38:02;;91.0;3.0;1.4;1.3725;3.7934725;0.12343363
2025-02-26 03:38:32;;91.0;3.0;1.5;1.455;3.8210454;0.12432628
2025-02-26 03:39:02;;91.0;3.0;1.5;1.455;3.8210454;0.12432628
2025-02-26 03:39:32;;91.0;3.0;1.6;1.455;3.8487966;0.12432628
2025-02-26 03:40:02;;91.0;3.0;1.6;1.455;3.8487966;0.12432628
2025-02-26 03:40:32;;91.0;3.0;1.5;1.455;3.8210454;0.12432628
2025-02-26 03:41:02;;91.0;3.0;1.5;1.455;3.8210454;0.12432628
2025-02-26 03:41:32;;91.0;3.0;1.6;1.455;3.8487966;0.12432628
2025-02-26 03:42:02;;91.0;3.0;1.6;1.455;3.8487966;0.12432628
2025-02-26 03:42:32;;91.0;3.0;1.6;1.455;3.845;0.12420437
2025-02-26 03:43:02;;91.0;3.0;1.5;1.455;3.8210454;0.12432628
2025-02-26 03:43:32;;91.0;3.0;1.5;1.5375;3.8172762;0.12510182
2025-02-26 03:44:02;;91.0;3.0;1.6;1.5375;3.845;0.12510182
2025-02-26 03:44:32;;91.0;3.0;1.6;1.5375;3.8487966;0.12522464
2025-02-26 03:45:02;;91.0;3.0;1.7;1.5375;3.87673;0.12522464
2025-02-26 03:45:32;;91.0;3.0;1.7;1.5375;3.87673;0.12522464
2025-02-26 03:46:02;;91.0;3.0;1.6;1.5375;3.845;0.12510182
2025-02-26 03:46:32;;91.0;3.0;1.6;1.5375;3.8487966;0.12522464
2025-02-26 03:47:02;;91.0;3.0;1.7;1.5375;3.87673;0.12522464
2025-02-26 03:47:32;;91.0;3.0;1.7;1.5375;3.87673;0.12522464
2025-02-26 03:48:02;;91.0;3.0;1.6;1.5375;3.8487966;0.12522464
2025-02-26 03:48:32;;91.0;3.0;1.6;1.62;3.845;0.12600499
2025-02-26 03:49:02;;91.0;3.0;1.6;1.62;3.845;0.12600499
2025-02-26 03:49:32;;91.0;3.0;1.7;1.62;3.87673;0.12612869
2025-02-26 03:50:02;;91.0;3.0;1.7;1.62;3.87673;0.12612869
2025-02-26 03:50:32;;91.0;3.0;1.8;1.62;3.9009905;0.12600499
2025-02-26 03:51:02;;91.0;3.0;1.8;1.62;3.9048429;0.12612869
2025-02-26 03:51:32;;91.0;3.0;1.9;1.62;3.9331367;0.12612869
2025-02-26 03:52:02;;91.0;3.0;1.8;1.62;3.9048429;0.12612869
2025-02-26 03:52:32;;92.0;3.0;1.7;1.62;3.9157326;0.12600499
2025-02-26 03:53:02;;92.0;3.0;1.7;1.62;3.9195995;0.12612869
2025-02-26 03:53:32;;91.0;3.0;1.7;1.62;3.87673;0.12612869
2025-02-26 03:54:02;;91.0;3.0;1.7;1.62;3.8729055;0.12600499
2025-02-26 03:54:32;;91.0;3.0;1.8;1.69166666666666;3.9048429;0.12612869
2025-02-26 03:55:02;;91.0;3.0;1.8;1.69166666666666;3.9009905;0.12600499
2025-02-26 03:55:32;;91.0;3.0;1.9;1.69166666666666;3.9292564;0.12600499
2025-02-26 03:56:02;;92.0;3.0;1.9;1.69166666666666;3.9766343;0.12612869
2025-02-26 03:56:32;;92.0;3.0;1.7;1.69166666666666;3.9195995;0.12612869
2025-02-26 03:57:02;;91.0;3.0;1.6;1.69166666666666;3.8487966;0.12612869
2025-02-26 03:57:32;;91.0;3.0;1.6;1.69166666666666;3.8487966;0.12612869
2025-02-26 03:58:02;;91.0;3.0;1.6;1.69166666666666;3.845;0.12600499
2025-02-26 03:58:32;;91.0;3.0;1.7;1.76333333333333;3.8729055;0.12691401
2025-02-26 03:59:02;;91.0;3.0;1.7;1.76333333333333;3.8729055;0.12691401
2025-02-26 03:59:32;;91.0;3.0;1.8;1.76333333333333;3.9048429;0.12703858
2025-02-26 04:00:02;;91.0;3.0;1.9;1.76333333333333;3.9292564;0.12691401
2025-02-26 04:00:32;;91.0;3.0;1.9;1.76333333333333;3.9292564;0.12691401
2025-02-26 04:01:02;;91.0;3.0;1.9;1.76333333333333;3.9292564;0.12691401
2025-02-26 04:01:32;;91.0;3.0;2.0;1.76333333333333;3.9616134;0.12703858
2025-02-26 04:02:02;;91.0;3.0;1.9;1.76333333333333;3.9292564;0.12691401
2025-02-26 04:02:32;;91.0;3.0;1.7;1.76333333333333;3.8729055;0.12691401
2025-02-26 04:03:02;;91.0;3.0;1.7;1.76333333333333;3.8729055;0.12691401
2025-02-26 04:03:32;;91.0;3.0;1.7;1.835;3.8729055;0.12782881
2025-02-26 04:04:02;;91.0;3.0;1.7;1.835;3.87673;0.12795427
2025-02-26 04:04:32;;91.0;3.0;1.8;1.835;3.9009905;0.12782881
2025-02-26 04:05:02;;91.0;3.0;1.9;1.835;3.9292564;0.12782881
2025-02-26 04:05:32;;91.0;3.0;1.9;1.835;3.9331367;0.12795427
2025-02-26 04:06:02;;91.0;3.0;2.0;1.835;3.9616134;0.12795427
2025-02-26 04:06:32;;91.0;3.0;2.0;1.835;3.9577045;0.12782881
2025-02-26 04:07:02;;91.0;3.0;1.9;1.835;3.9292564;0.12782881
2025-02-26 04:07:32;;91.0;3.0;1.9;1.835;3.9331367;0.12795427
2025-02-26 04:08:02;;91.0;3.0;1.9;1.835;3.9331367;0.12795427
2025-02-26 04:08:32;;91.0;3.0;2.0;1.90666666666666;3.9577045;0.12874942
2025-02-26 04:09:02;;91.0;3.0;2.0;1.90666666666666;3.9616134;0.12887579
2025-02-26 04:09:32;;91.0;3.0;2.0999999;1.90666666666666;3.990273;0.12887579
2025-02-26 04:10:02;;91.0;3.0;2.0999999;1.90666666666666;3.990273;0.12887579
2025-02-26 04:10:32;;92.0;3.0;2.2;1.90666666666666;4.0635738;0.12887579
2025-02-26 04:11:02;;92.0;3.0;2.2;1.90666666666666;4.0635738;0.12887579
2025-02-26 04:11:32;;92.0;3.0;2.0;1.90666666666666;4.0054283;0.12887579
2025-02-26 04:12:02;;92.0;3.0;1.9;1.90666666666666;3.9727111;0.12874942
2025-02-26 04:12:33;;92.0;3.0;1.9;1.90666666666666;3.9727111;0.12874942
2025-02-26 04:13:03;;92.0;3.0;1.9;1.90666666666666;3.9766343;0.12887579
2025-02-26 04:13:33;;91.0;3.0;2.0;1.97833333333333;3.9577045;0.12874942
2025-02-26 04:14:03;;91.0;3.0;2.0;1.97833333333333;3.9577045;0.12874942
2025-02-26 04:14:33;;91.0;3.0;2.0999999;1.97833333333333;3.990273;0.12887579
2025-02-26 04:15:03;;91.0;3.0;2.0999999;1.97833333333333;3.9863358;0.12874942
2025-02-26 04:15:33;;92.0;3.0;2.2;1.97833333333333;4.0595636;0.12874942
2025-02-26 04:16:03;;92.0;3.0;2.0999999;1.97833333333333;4.0304255;0.12874942
2025-02-26 04:16:33;;92.0;3.0;1.9;1.97833333333333;3.9766343;0.12887579
2025-02-26 04:17:03;;91.0;3.0;1.8;1.97833333333333;3.9009905;0.12874942
2025-02-26 04:17:33;;91.0;3.0;1.9;1.97833333333333;3.9331367;0.12887579
2025-02-26 04:18:03;;91.0;3.0;1.9;1.97833333333333;3.9292564;0.12874942
2025-02-26 04:18:33;;91.0;3.0;2.0;2.05;3.9577045;0.12967587
2025-02-26 04:19:03;;91.0;3.0;2.0;2.05;3.9616134;0.12980315
2025-02-26 04:19:33;;91.0;3.0;2.0999999;2.05;3.990273;0.12980315
2025-02-26 04:20:03;;91.0;3.0;2.0999999;2.05;3.9863358;0.12967587
2025-02-26 04:20:33;;91.0;3.0;2.2;2.05;4.0191188;0.12980315
2025-02-26 04:21:03;;91.0;3.0;2.0999999;2.05;3.990273;0.12980315
2025-02-26 04:21:33;;91.0;3.0;2.0;2.05;3.9577045;0.12967587
2025-02-26 04:22:03;;91.0;3.0;2.0999999;2.05;3.990273;0.12980315
2025-02-26 04:22:33;;91.0;3.0;2.0999999;2.05;3.990273;0.12980315
2025-02-26 04:23:03;;91.0;3.0;2.2;2.05;4.0191188;0.12980315
2025-02-26 04:23:33;;91.0;4.0;2.2;2.12166666666666;4.0191188;0.17432743
2025-02-26 04:24:03;;91.0;4.0;2.2;2.12166666666666;4.0191188;0.17432743
2025-02-26 04:24:33;;92.0;4.0;2.2;2.12166666666666;4.0635738;0.17432743
2025-02-26 04:25:03;;92.0;4.0;2.3;2.12166666666666;4.0888891;0.17415647
2025-02-26 04:25:33;;92.0;4.0;2.2;2.12166666666666;4.0595636;0.17415647
2025-02-26 04:26:03;;92.0;4.0;2.2;2.12166666666666;4.0635738;0.17432743
2025-02-26 04:26:33;;92.0;4.0;2.2;2.12166666666666;4.0595636;0.17415647
2025-02-26 04:27:03;;92.0;4.0;2.3;2.12166666666666;4.0929284;0.17432743
2025-02-26 04:27:33;;92.0;4.0;2.3;2.12166666666666;4.0929284;0.17432743
2025-02-26 04:28:03;;92.0;4.0;2.2;2.12166666666666;4.0635738;0.17432743
2025-02-26 04:28:33;;92.0;4.0;2.2;2.19333333333333;4.0635738;0.17432743
2025-02-26 04:29:03;;92.0;4.0;2.2;2.19333333333333;4.0595636;0.17415647
2025-02-26 04:29:33;;92.0;4.0;2.3;2.19333333333333;4.0929284;0.17432743
2025-02-26 04:30:03;;92.0;4.0;2.3;2.19333333333333;4.0929284;0.17432743
2025-02-26 04:30:33;;92.0;4.0;2.2;2.19333333333333;4.0635738;0.17432743
2025-02-26 04:31:03;;92.0;4.0;2.2;2.19333333333333;4.0635738;0.17432743
2025-02-26 04:31:33;;92.0;4.0;2.3;2.19333333333333;4.0929284;0.17432743
2025-02-26 04:32:03;;92.0;4.0;2.2;2.19333333333333;4.0635738;0.17432743
2025-02-26 04:32:33;;92.0;4.0;2.2;2.19333333333333;4.0635738;0.17432743
2025-02-26 04:33:03;;92.0;4.0;2.2;2.19333333333333;4.0635738;0.17432743
2025-02-26 04:33:33;;92.0;4.0;2.3;2.265;4.0929284;0.17557994
2025-02-26 04:34:03;;92.0;4.0;2.3;2.265;4.0888891;0.17540774
2025-02-26 04:34:33;;92.0;4.0;2.4000001;2.265;4.1224718;0.17557994
2025-02-26 04:35:03;;92.0;4.0;2.4000001;2.265;4.1184039;0.17540774
2025-02-26 04:35:33;;92.0;4.0;2.3;2.265;4.0929284;0.17557994
2025-02-26 04:36:03;;92.0;4.0;2.3;2.265;4.0929284;0.17557994
2025-02-26 04:36:33;;92.0;4.0;2.3;2.265;4.0929284;0.17557994
2025-02-26 04:37:03;;92.0;4.0;2.4000001;2.265;4.1224718;0.17557994
2025-02-26 04:37:33;;92.0;4.0;2.3;2.265;4.0929284;0.17557994
2025-02-26 04:38:03;;92.0;4.0;2.3;2.265;4.0929284;0.17557994
2025-02-26 04:38:33;;92.0;4.0;2.3;2.33666666666666;4.0929284;0.17684035
2025-02-26 04:39:03;;92.0;4.0;2.4000001;2.33666666666666;4.1224718;0.17684035
2025-02-26 04:39:33;;92.0;4.0;2.4000001;2.33666666666666;4.1224718;0.17684035
2025-02-26 04:40:03;;92.0;4.0;2.5;2.33666666666666;4.1522064;0.17684035
2025-02-26 04:40:33;;92.0;4.0;2.5;2.33666666666666;4.148108;0.17666693
2025-02-26 04:41:03;;92.0;4.0;2.4000001;2.33666666666666;4.1224718;0.17684035
2025-02-26 04:41:33;;92.0;4.0;2.4000001;2.33666666666666;4.1224718;0.17684035
2025-02-26 04:42:03;;92.0;4.0;2.5;2.33666666666666;4.1522064;0.17684035
2025-02-26 04:42:33;;92.0;4.0;2.5;2.33666666666666;4.148108;0.17666693
2025-02-26 04:43:03;;92.0;4.0;2.4000001;2.33666666666666;4.1224718;0.17684035
2025-02-26 04:43:33;;92.0;4.0;2.4000001;2.40833333333333;4.1224718;0.17810877
2025-02-26 04:44:03;;92.0;4.0;2.5;2.40833333333333;4.148108;0.1779341
2025-02-26 04:44:33;;92.0;4.0;2.5;2.40833333333333;4.1522064;0.17810877
2025-02-26 04:45:03;;92.0;4.0;2.5;2.40833333333333;4.148108;0.1779341
2025-02-26 04:45:33;;92.0;4.0;2.5999999;2.40833333333333;4.1821313;0.17810877
