Datetime;Breaks;HYGROMETRIE_CELLULE [I];HYGROMETRIE_CONSIGNE [I];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];POIDS_EAU_CELLULE [R];POIDS_EAU_CONSIGNE [R]
2025-02-25 23:10:26;0;83.1;3.0;-1.069999996;-1.20125;2.89043368;0.10288508
2025-02-25 23:15:26;0;84.4;3.0;-0.9799999960000001;-1.2037499999999999;2.95522472;0.10288508
2025-02-25 23:20:26;0;84.8;3.0;-0.9999999980000001;-1.20625;2.96488922;0.10288508
2025-02-25 23:25:26;0;84.5;3.0;-1.009999996;-1.20875;2.95220475;0.10288508
2025-02-25 23:30:26;0;84.5;3.0;-0.999999996;-1.21125;2.95436501;0.10288508
2025-02-25 23:35:26;0;84.9;3.0;-0.9899999920000001;-1.213749999999995;2.97063205;0.10288508
2025-02-25 23:40:26;0;84.77777777777777;3.0;-0.9999999955555556;-1.2161111111111056;2.9641552777777775;0.10288508
2025-02-25 23:45:27;0;85.0;3.0;-0.989999994;-1.21875;2.97413042;0.10288508
2025-02-25 23:50:27;0;85.2;3.0;-0.9599999880000001;-1.204166666666665;2.98781172;0.10326491
2025-02-25 23:55:27;0;86.0;3.0;-0.8799999960000001;-1.172499999999995;3.0338158;0.10364473999999999
2025-02-26 00:00:27;0;85.7;3.0;-0.9199999890000001;-1.14083333333333;3.01427151;0.10364473999999999
2025-02-26 00:05:27;0;85.9;3.0;-0.809999997;-1.1091666666666649;3.04602475;0.10402702999999999
2025-02-26 00:10:27;0;86.0;3.0;-0.819999994;-1.077499999999995;3.0472661000000003;0.10440932
2025-02-26 00:15:27;0;85.9;3.0;-0.7899999980000001;-1.04583333333333;3.04822791;0.10440932
2025-02-26 00:20:27;0;86.0;3.0;-0.760000002;-1.0141666666666667;3.06077541;0.10479415
2025-02-26 00:25:27;0;86.0;3.0;-0.7777777722222222;-0.9842592592592587;3.0570475;0.10517898
2025-02-26 00:30:28;0;86.1;3.0;-0.750000005;-0.9508333333333325;3.0666128400000003;0.10517898
2025-02-26 00:35:28;0;86.3;3.0;-0.7000000049999999;-0.9191666666666659;3.0851069200000003;0.10517898
2025-02-26 00:40:28;0;86.3;3.0;-0.65;-0.8874999999999995;3.09657028;0.105566315
2025-02-26 00:45:28;0;87.0;3.0;-0.600000005;-0.855833333333333;3.13323532;0.10595364999999998
2025-02-26 00:50:28;0;86.7;3.0;-0.550000006;-0.8149999999999995;3.13395797;0.106343495
2025-02-26 00:55:28;0;87.0;3.0;-0.490000007;-0.7649999999999995;3.15867952;0.10673333999999998
2025-02-26 01:00:28;0;87.0;3.0;-0.47000000599999997;-0.715;3.1633209100000004;0.10712572499999999
2025-02-26 01:05:28;0;87.66666666666667;3.0;-0.3777777877777778;-0.6677777777777778;3.209363577777778;0.10751811
2025-02-26 01:10:29;0;87.4;3.0;-0.37000000499999997;-0.615;3.2015157100000002;0.107913055
2025-02-26 01:15:29;0;87.9;3.0;-0.330000008;-0.5650000000000001;3.22929412;0.108308
2025-02-26 01:20:29;0;87.7;3.0;-0.24000000500000002;-0.515;3.2432848900000004;0.108705515
2025-02-26 01:25:29;0;88.0;3.0;-0.230000004;-0.465;3.25677006;0.10910303000000002
