Temps,Temperature
0.052583107734173,0.05543308
0.0529138191035703,0.0557556
0.0532445304729677,0.05607824
0.053575241842365,0.056400582
0.0539059532117623,0.056723222
0.0542366645811596,0.057045624
0.0545673759505569,0.057368144
0.0548980873199542,0.057690665
0.0552287986893515,0.058013245
0.0555595100587489,0.058335587
0.0558902214281462,0.058658108
0.0562209327975435,0.058980748
0.0565516441669408,0.05930309
0.0568823555363381,0.05962561
0.0572130669057354,0.05994813
0.0575437782751327,0.060270652
0.0578744896445301,0.060593173
0.0582052010139274,0.060915694
0.0585359123833247,0.061238214
0.058866623752722,0.061560377
0.0591973351221193,0.061883137
0.0595280464915166,0.062205598
0.059858757860914,0.06252812
0.0601894692303113,0.06285064
0.0605201805997086,0.06317286
0.0608508919691059,0.0634955
0.0611816033385032,0.063817784
0.0615123147079005,0.06414054
0.0618430260772978,0.064463004
0.0621737374466952,0.06478523
0.0625044488160925,0.06510793
0.0628351601854898,0.06543033
0.0631658715548871,0.06575279
0.0634965829242844,0.06607525
0.0638272942936817,0.06639783
0.0641580056630791,0.06672041
0.0644887170324764,0.06704287
0.0648194284018737,0.06736539
0.065150139771271,0.067687795
0.0654808511406683,0.068010315
0.0658115625100656,0.068332896
0.0661422738794629,0.06865536
0.0664729852488602,0.06897788
0.0668036966182576,0.06930028
0.0671344079876549,0.06962286
0.0674651193570522,0.06994538
0.0677958307264495,0.0702679
0.0681265420958468,0.07059042
0.0684572534652441,0.07091282
0.0687879648346415,0.071235284
0.0691186762040388,0.071557805
0.0694493875734361,0.071880326
0.0697800989428334,0.07220273
0.0701108103122307,0.07252531
0.070441521681628,0.07284777
0.0707722330510253,0.07317023
0.0711029444204227,0.07349281
0.07143365578982,0.07381527
0.0717643671592173,0.07413761
0.0720950785286146,0.07446025
0.0724257898980119,0.074782774
0.0727565012674092,0.075105175
0.0730872126368065,0.075427696
0.0734179240062039,0.07575016
0.0737486353756012,0.07607268
0.0740793467449985,0.0763952
0.0744100581143958,0.07671766
0.0747407694837931,0.07704012
0.0750714808531904,0.07736258
0.0754021922225878,0.07768516
0.0757329035919851,0.07800762
0.0760636149613824,0.078330144
0.0763943263307797,0.078652665
0.076725037700177,0.07897507
0.0770557490695743,0.07929759
0.0773864604389716,0.07962005
0.077717171808369,0.07994257
0.0780478831777663,0.08026509
0.0783785945471636,0.08058761
0.0787093059165609,0.08091001
0.0790400172859582,0.08123265
0.0793707286553555,0.08155505
0.0797014400247528,0.08187769
0.0800321513941502,0.082200095
0.0803628627635475,0.082522556
0.0806935741329448,0.08284502
0.0810242855023421,0.08316736
0.0813549968717394,0.08348994
0.0816857082411367,0.0838124
0.082016419610534,0.08413498
0.0823471309799314,0.08445732
0.0826778423493287,0.08477984
0.083008553718726,0.08510248
0.0833392650881233,0.085424826
0.0836699764575206,0.085747406
0.0840006878269179,0.08606975
0.0843313991963153,0.08639239
0.0846621105657126,0.08671485
0.0849928219351099,0.08703737
0.0853235333045072,0.08735989
0.0856542446739045,0.08768235
0.0859849560433018,0.08800493
0.0863156674126991,0.08832733
0.0866463787820965,0.088649794
0.0869770901514938,0.088972434
0.0873078015208911,0.089294836
0.0876385128902884,0.08961736
0.0879692242596857,0.08993982
0.088299935629083,0.09026228
0.0886306469984803,0.0905848
0.0889613583678777,0.09090732
0.089292069737275,0.09122972
0.0896227811066723,0.09155224
0.0899534924760696,0.09187476
0.0902842038454669,0.092197284
0.0906149152148642,0.092519686
0.0909456265842616,0.092842326
0.0912763379536589,0.09316479
0.0916070493230562,0.09348731
0.0919377606924535,0.09380959
0.0922684720618508,0.09413217
0.0925991834312481,0.09445475
0.0929298948006455,0.09477715
0.0932606061700428,0.09509961
0.0935913175394401,0.095422015
0.0939220289088374,0.095744535
0.0942527402782347,0.096067175
0.094583451647632,0.09638964
0.0949141630170293,0.0967121
0.0952448743864266,0.09703462
0.095575585755824,0.09735708
0.0959062971252213,0.09767966
0.0962370084946186,0.09800212
0.0965677198640159,0.09832458
0.0968984312334132,0.09864704
0.0972291426028105,0.098969504
0.0975598539722079,0.099292085
0.0978905653416052,0.09961443
0.0982212767110025,0.09993695
0.0985519880803998,0.10025959
0.0988826994497971,0.10058205
0.0992134108191944,0.10090451
0.0995441221885917,0.10122697
0.0998748335579891,0.10154943
0.1002055449273864,0.10187195
0.1005362562967837,0.10219447
0.100866967666181,0.102516994
0.1011976790355783,0.102839455
0.1015283904049756,0.10316186
0.1018591017743729,0.10348444
0.1021898131437703,0.10380696
0.1025205245131676,0.10412936
0.1028512358825649,0.1044517
0.1031819472519622,0.1047744
0.1035126586213595,0.1050968
0.1038433699907568,0.10541956
0.1041740813601542,0.105741784
0.1045047927295515,0.106064245
0.1048355040989488,0.106386766
0.1051662154683461,0.10670929
0.1054969268377434,0.10703181
0.1058276382071407,0.10735433
0.106158349576538,0.10767673
0.1064890609459354,0.10799925
0.1068197723153327,0.10832183
0.10715048368473,0.10864423
0.1074811950541273,0.10896675
0.1078119064235246,0.109289214
0.1081426177929219,0.109611735
0.1084733291623192,0.109934255
0.1088040405317166,0.110256776
0.1091347519011139,0.1105793
0.1094654632705112,0.11090182
0.1097961746399085,0.11122422
0.1101268860093058,0.1115468
0.1104575973787031,0.11186926
0.1107883087481004,0.11219172
0.1111190201174978,0.11251418
0.1114497314868951,0.112836584
0.1117804428562924,0.113159284
0.1121111542256897,0.11348151
0.112441865595087,0.113804206
0.1127725769644843,0.11412655
0.1131032883338817,0.11444907
0.113433999703279,0.11477159
0.1137647110726763,0.11509423
0.1140954224420736,0.11541663
0.1144261338114709,0.11573915
0.1147568451808682,0.11606155
0.1150875565502655,0.11638419
0.1154182679196629,0.116706416
0.1157489792890602,0.117029056
0.1160796906584575,0.11735146
0.1164104020278548,0.11767416
0.1167411133972521,0.1179965
0.1170718247666494,0.11831902
0.1174025361360467,0.11864154
0.1177332475054441,0.11896412
0.1180639588748414,0.11928646
0.1183946702442387,0.119608924
0.118725381613636,0.119931445
0.1190560929830333,0.120254025
0.1193868043524306,0.120576546
0.119717515721828,0.12089907
0.1200482270912253,0.12122153
0.1203789384606226,0.12154393
0.1207096498300199,0.12186657
0.1210403611994172,0.12218897
0.1213710725688145,0.12251149
0.1217017839382118,0.12283383
0.1220324953076091,0.123156294
0.1223632066770065,0.123478934
0.1226939180464038,0.123801515
0.1230246294158011,0.12412386
0.1233553407851984,0.12444638
0.1236860521545957,0.12476884
0.124016763523993,0.12509142
0.1243474748933904,0.12541382
0.1246781862627877,0.12573628
0.125008897632185,0.12605874
0.1253396090015823,0.1263812
0.1256703203709796,0.12670366
0.1260010317403769,0.1270263
0.1263317431097743,0.12734877
0.1266624544791716,0.12767129
0.1269931658485689,0.12799369
0.1273238772179662,0.12831633
0.1276545885873635,0.12863873
0.1279852999567608,0.12896125
0.1283160113261582,0.12928371
0.1286467226955555,0.12960623
0.1289774340649528,0.12992875
0.1293081454343501,0.13025121
0.1296388568037474,0.13057373
0.1299695681731447,0.1308962
0.130300279542542,0.13121872
0.1306309909119394,0.1315413
0.1309617022813367,0.13186358
0.131292413650734,0.13218628
0.1316231250201313,0.13250868
0.1319538363895286,0.13283114
0.1322845477589259,0.13315378
0.1326152591283232,0.133476
0.1329459704977205,0.13379852
0.1332766818671179,0.1341211
0.1336073932365152,0.13444357
0.1339381046059125,0.13476615
0.1342688159753098,0.13508849
0.1345995273447071,0.13541119
0.1349302387141044,0.13573347
0.1352609500835018,0.13605611
0.1355916614528991,0.13637851
0.1359223728222964,0.13670097
0.1362530841916937,0.1370235
0.136583795561091,0.1373459
0.1369145069304883,0.13766848
0.1372452182998856,0.13799094
0.137575929669283,0.13831346
0.1379066410386803,0.13863592
0.1382373524080776,0.1389585
0.1385680637774749,0.13928096
0.1388987751468722,0.13960342
0.1392294865162695,0.13992594
0.1395601978856669,0.1402484
0.1398909092550642,0.14057098
0.1402216206244615,0.14089356
0.1405523319938588,0.1412159
0.1408830433632561,0.14153843
0.1412137547326534,0.141861
0.1415444661020507,0.14218347
0.1418751774714481,0.14250593
0.1422058888408454,0.14282839
0.1425366002102427,0.14315079
0.14286731157964,0.14347343
0.1431980229490373,0.1437959
0.1435287343184346,0.14411841
0.143859445687832,0.14444076
0.1441901570572293,0.14476328
0.1445208684266266,0.14508592
0.1448515797960239,0.14540838
0.1451822911654212,0.14573066
0.1455130025348185,0.14605324
0.1458437139042158,0.1463757
0.1461744252736131,0.14669822
0.1465051366430105,0.1470208
0.1468358480124078,0.14734314
0.1471665593818051,0.14766566
0.1474972707512024,0.14798813
0.1478279821205997,0.14831083
0.148158693489997,0.14863311
0.1484894048593943,0.14895575
0.1488201162287917,0.14927821
0.149150827598189,0.14960073
0.1494815389675863,0.14992319
0.1498122503369836,0.15024559
0.1501429617063809,0.15056817
0.1504736730757782,0.15089063
0.1508043844451756,0.15121327
0.1511350958145729,0.15153567
0.1514658071839702,0.15185814
0.1517965185533675,0.15218072
0.1521272299227648,0.15250306
0.1524579412921621,0.15282564
0.1527886526615594,0.15314816
0.1531193640309568,0.1534705
0.1534500754003541,0.15379314
0.1537807867697514,0.15411566
0.1541114981391487,0.15443812
0.154442209508546,0.15476052
0.1547729208779433,0.15508305
0.1551036322473407,0.15540557
0.155434343616738,0.15572803
0.1557650549861353,0.15605061
0.1560957663555326,0.15637295
0.1564264777249299,0.15669547
0.1567571890943272,0.15701799
0.1570879004637246,0.15734039
0.1574186118331219,0.15766303
0.1577493232025192,0.1579855
0.1580800345719165,0.1583079
0.1584107459413138,0.15863048
0.1587414573107111,0.15895294
0.1590721686801084,0.15927546
0.1594028800495057,0.15959798
0.1597335914189031,0.1599205
0.1600643027883004,0.1602429
0.1603950141576977,0.16056554
0.160725725527095,0.16088794
0.1610564368964923,0.1612104
0.1613871482658896,0.16153286
0.1617178596352869,0.16185538
0.1620485710046843,0.16217802
0.1623792823740816,0.16250043
0.1627099937434789,0.16282283
0.1630407051128762,0.16314547
0.1633714164822735,0.16346787
0.1637021278516708,0.16379033
0.1640328392210681,0.16411261
0.1643635505904655,0.16443525
0.1646942619598628,0.16475777
0.1650249733292601,0.16508035
0.1653556846986574,0.16540287
0.1656863960680547,0.16572516
0.166017107437452,0.16604768
0.1663478188068494,0.16637032
0.1666785301762467,0.16669272
0.167009241545644,0.16701536
0.1673399529150413,0.1673377
0.1676706642844386,0.16766016
0.1680013756538359,0.16798262
0.1683320870232333,0.16830508
0.1686627983926306,0.16862766
0.1689935097620279,0.16895019
0.1693242211314252,0.1692727
0.1696549325008225,0.1695951
0.1699856438702198,0.16991775
0.1703163552396171,0.17024015
0.1706470666090145,0.17056261
0.1709777779784118,0.17088519
0.1713084893478091,0.17120771
0.1716392007172064,0.17153017
0.1719699120866037,0.17185263
0.172300623456001,0.17217521
0.1726313348253983,0.17249767
0.1729620461947957,0.17282014
0.173292757564193,0.17314254
0.1736234689335903,0.17346506
0.1739541803029876,0.17378752
0.1742848916723849,0.17411004
0.1746156030417822,0.1744325
0.1749463144111795,0.17475496
0.1752770257805768,0.17507748
0.1756077371499742,0.1754
0.1759384485193715,0.17572252
0.1762691598887688,0.17604505
0.1765998712581661,0.17636745
0.1769305826275634,0.17668997
0.1772612939969607,0.17701237
0.1775920053663581,0.17733507
0.1779227167357554,0.17765735
0.1782534281051527,0.17797987
0.17858413947455,0.17830233
0.1789148508439473,0.17862497
0.1792455622133446,0.17894743
0.179576273582742,0.17926995
0.1799069849521393,0.17959242
0.1802376963215366,0.17991482
0.1805684076909339,0.18023746
0.1808991190603312,0.18055992
0.1812298304297285,0.18088238
0.1815605417991258,0.18120478
0.1818912531685232,0.18152736
0.1822219645379205,0.18184988
0.1825526759073178,0.18217234
0.1828833872767151,0.18249474
0.1832140986461124,0.18281727
0.1835448100155097,0.18313979
0.1838755213849071,0.1834623
0.1842062327543044,0.18378471
0.1845369441237017,0.18410723
0.184867655493099,0.18442969
0.1851983668624963,0.18475227
0.1855290782318936,0.18507473
0.185859789601291,0.1853972
0.1861905009706883,0.18571965
0.1865212123400856,0.1860423
0.1868519237094829,0.18636458
0.1871826350788802,0.18668722
0.1875133464482775,0.18700974
0.1878440578176748,0.18733208
0.1881747691870721,0.18765454
0.1885054805564694,0.18797712
0.1888361919258668,0.18829958
0.1891669032952641,0.18862228
0.1894976146646614,0.18894462
0.1898283260340587,0.18926696
0.190159037403456,0.18958966
0.1904897487728533,0.18991219
0.1908204601422507,0.19023477
0.191151171511648,0.19055705
0.1914818828810453,0.19087957
0.1918125942504426,0.19120209
0.1921433056198399,0.19152461
0.1924740169892372,0.19184713
0.1928047283586345,0.19216953
0.1931354397280319,0.19249211
0.1934661510974292,0.19281463
0.1937968624668265,0.19313703
0.1941275738362238,0.1934595
0.1944582852056211,0.19378208
0.1947889965750184,0.1941046
0.1951197079444158,0.19442706
0.1954504193138131,0.19474946
0.1957811306832104,0.19507198
0.1961118420526077,0.1953945
0.196442553422005,0.19571696
0.1967732647914023,0.19603948
0.1971039761607997,0.19636188
0.197434687530197,0.19668429
0.1977653988995943,0.19700693
0.1980961102689916,0.19732945
0.1984268216383889,0.19765197
0.1987575330077862,0.19797425
0.1990882443771835,0.19829683
0.1994189557465809,0.19861935
0.1997496671159782,0.19894181
0.2000803784853755,0.19926433
0.2004110898547728,0.19958685
0.2007418012241701,0.19990937
0.2010725125935674,0.20023195
0.2014032239629647,0.20055436
0.201733935332362,0.20087688
0.2020646467017594,0.20119934
0.2023953580711567,0.20152186
0.202726069440554,0.20184438
0.2030567808099513,0.20216678
0.2033874921793486,0.2024893
0.2037182035487459,0.20281176
0.2040489149181432,0.20313434
0.2043796262875406,0.2034568
0.2047103376569379,0.20377932
0.2050410490263352,0.20410179
0.2053717603957325,0.20442419
0.2057024717651298,0.20474671
0.2060331831345271,0.20506911
0.2063638945039245,0.20539169
0.2066946058733218,0.20571427
0.2070253172427191,0.20603661
0.2073560286121164,0.20635913
0.2076867399815137,0.2066816
0.208017451350911,0.20700423
0.2083481627203084,0.20732658
0.2086788740897057,0.20764916
0.209009585459103,0.20797156
0.2093402968285003,0.20829408
0.2096710081978976,0.20861654
0.2100017195672949,0.20893912
0.2103324309366922,0.20926158
0.2106631423060896,0.2095841
0.2109938536754869,0.2099065
0.2113245650448842,0.21022908
0.2116552764142815,0.2105516
0.2119859877836788,0.21087418
0.2123166991530761,0.21119647
0.2126474105224735,0.21151905
0.2129781218918708,0.21184163
0.2133088332612681,0.21216409
0.2136395446306654,0.21248649
0.2139702560000627,0.21280901
0.21430096736946,0.21313153
0.2146316787388573,0.21345405
0.2149623901082547,0.21377657
0.215293101477652,0.21409898
0.2156238128470493,0.21442144
0.2159545242164466,0.2147439
0.2162852355858439,0.2150663
0.2166159469552412,0.215389
0.2169466583246385,0.21571146
0.2172773696940358,0.2160338
0.2176080810634332,0.21635632
0.2179387924328305,0.21667884
0.2182695038022278,0.21700142
0.2186002151716251,0.21732382
0.2189309265410224,0.21764635
0.2192616379104197,0.21796887
0.2195923492798171,0.21829133
0.2199230606492144,0.21861379
0.2202537720186117,0.21893625
0.220584483388009,0.21925889
0.2209151947574063,0.21958129
0.2212459061268036,0.21990381
0.2215766174962009,0.22022615
0.2219073288655983,0.2205488
0.2222380402349956,0.22087131
0.2225687516043929,0.22119384
0.2228994629737902,0.2215163
0.2232301743431875,0.2218387
0.2235608857125848,0.22216134
0.2238915970819822,0.2224838
0.2242223084513795,0.22280626
0.2245530198207768,0.2231289
0.2248837311901741,0.22345118
0.2252144425595714,0.2237737
0.2255451539289687,0.22409628
0.225875865298366,0.22441868
0.2262065766677634,0.22474109
0.2265372880371607,0.22506367
0.226867999406558,0.22538619
0.2271987107759553,0.22570859
0.2275294221453526,0.22603117
0.2278601335147499,0.22635363
0.2281908448841473,0.22667609
0.2285215562535446,0.2269985
0.2288522676229419,0.22732107
0.2291829789923392,0.22764353
0.2295136903617365,0.227966
0.2298444017311338,0.22828852
0.2301751131005311,0.22861104
0.2305058244699284,0.22893362
0.2308365358393258,0.22925608
0.2311672472087231,0.22957848
0.2314979585781204,0.229901
0.2318286699475177,0.23022352
0.232159381316915,0.23054598
0.2324900926863123,0.2308685
0.2328208040557096,0.23119096
0.233151515425107,0.23151354
0.2334822267945043,0.23183595
0.2338129381639016,0.23215847
0.2341436495332989,0.23248105
0.2344743609026962,0.23280357
0.2348050722720935,0.23312603
0.2351357836414909,0.23344849
0.2354664950108882,0.23377101
0.2357972063802855,0.23409335
0.2361279177496828,0.234416
0.2364586291190801,0.2347384
0.2367893404884774,0.2350608
0.2371200518578747,0.2353835
0.2374507632272721,0.23570578
0.2377814745966694,0.23602836
0.2381121859660667,0.23635082
0.238442897335464,0.23667346
0.2387736087048613,0.2369958
0.2391043200742586,0.23731826
0.239435031443656,0.23764078
0.2397657428130533,0.23796336
0.2400964541824506,0.23828577
0.2404271655518479,0.23860829
0.2407578769212452,0.2389308
0.2410885882906425,0.23925327
0.2414192996600399,0.23957573
0.2417500110294372,0.23989837
0.2420807223988345,0.24022071
0.2424114337682318,0.24054329
0.2427421451376291,0.24086575
0.2430728565070264,0.24118821
0.2434035678764237,0.2415108
0.243734279245821,0.24183331
0.2440649906152183,0.24215578
0.2443957019846157,0.24247824
0.244726413354013,0.2428007
0.2450571247234103,0.24312322
0.2453878360928076,0.24344568
0.2457185474622049,0.2437682
0.2460492588316022,0.24409072
0.2463799702009996,0.24441324
0.2467106815703969,0.24473564
0.2470413929397942,0.2450581
0.2473721043091915,0.24538063
0.2477028156785888,0.24570309
0.2480335270479861,0.2460256
0.2483642384173834,0.24634807
0.2486949497867808,0.24667047
0.2490256611561781,0.24699311
0.2493563725255754,0.24731563
0.2496870838949727,0.24763803
0.25001779526437,0.24796043
0.2503485066337674,0.24828301
0.2506792180031646,0.24860547
0.251009929372562,0.248928
0.2513406407419593,0.24925046
0.2516713521113566,0.24957298
0.2520020634807539,0.24989544
0.2523327748501512,0.25021797
0.2526634862195486,0.2505405
0.2529941975889459,0.25086296
0.2533249089583432,0.25118548
0.2536556203277405,0.25150794
0.2539863316971378,0.25183052
0.2543170430665351,0.25215304
0.2546477544359324,0.25247556
0.2549784658053298,0.25279796
0.2553091771747271,0.25312054
0.2556398885441244,0.25344288
0.2559705999135217,0.25376546
0.256301311282919,0.25408787
0.2566320226523164,0.2544105
0.2569627340217136,0.25473285
0.257293445391111,0.2550553
0.2576241567605083,0.2553777
0.2579548681299056,0.25570035
0.2582855794993029,0.25602275
0.2586162908687002,0.25634545
0.2589470022380976,0.25666773
0.2592777136074949,0.25699013
0.2596084249768922,0.25731272
0.2599391363462895,0.2576353
0.2602698477156868,0.2579577
0.2606005590850841,0.25828028
0.2609312704544814,0.25860274
0.2612619818238788,0.25892526
0.2615926931932761,0.25924772
0.2619234045626734,0.25957018
0.2622541159320707,0.25989264
0.262584827301468,0.26021522
0.2629155386708653,0.26053774
0.2632462500402626,0.26086026
0.2635769614096599,0.26118273
0.2639076727790573,0.2615052
0.2642383841484546,0.26182777
0.2645690955178519,0.26215017
0.2648998068872492,0.26247275
0.2652305182566465,0.26279515
0.2655612296260438,0.2631176
0.2658919409954411,0.2634402
0.2662226523648385,0.26376253
0.2665533637342358,0.26408523
0.2668840751036331,0.26440763
0.2672147864730304,0.26473016
0.2675454978424277,0.26505256
0.2678762092118251,0.26537508
0.2682069205812223,0.26569766
0.2685376319506197,0.26602006
0.268868343320017,0.26634264
0.2691990546894143,0.26666504
0.2695297660588116,0.26698744
0.2698604774282089,0.26731002
0.2701911887976063,0.26763242
0.2705219001670036,0.26795512
0.2708526115364009,0.2682774
0.2711833229057982,0.2686
0.2715140342751955,0.2689225
0.2718447456445928,0.2692449
0.2721754570139901,0.2695675
0.2725061683833875,0.2698899
0.2728368797527848,0.2702126
0.2731675911221821,0.27053493
0.2734983024915794,0.27085745
0.2738290138609767,0.27117997
0.2741597252303741,0.27150244
0.2744904365997713,0.27182502
0.2748211479691687,0.27214742
0.275151859338566,0.27246988
0.2754825707079633,0.27279252
0.2758132820773606,0.27311492
0.2761439934467579,0.2734375
0.2764747048161552,0.27375978
0.2768054161855525,0.27408248
0.2771361275549499,0.27440476
0.2774668389243472,0.27472728
0.2777975502937445,0.27504987
0.2781282616631418,0.27537233
0.2784589730325391,0.2756949
0.2787896844019364,0.27601737
0.2791203957713338,0.27633977
0.279451107140731,0.2766623
0.2797818185101284,0.2769847
0.2801125298795257,0.2773074
0.280443241248923,0.27762973
0.2807739526183203,0.27795213
0.2811046639877176,0.27827466
0.281435375357115,0.27859724
0.2817660867265123,0.27891964
0.2820967980959096,0.27924228
0.2824275094653069,0.27956468
0.2827582208347042,0.27988726
0.2830889322041015,0.28020978
0.2834196435734988,0.28053212
0.2837503549428962,0.28085464
0.2840810663122935,0.28117722
0.2844117776816908,0.28149968
0.2847424890510881,0.2818222
0.2850732004204854,0.28214467
0.2854039117898828,0.2824672
0.28573462315928,0.2827897
0.2860653345286774,0.28311223
0.2863960458980747,0.2834348
0.286726757267472,0.28375715
0.2870574686368693,0.28407967
0.2873881800062666,0.2844022
0.287718891375664,0.28472453
0.2880496027450612,0.285047
0.2883803141144586,0.28536952
0.2887110254838559,0.28569216
0.2890417368532532,0.2860145
0.2893724482226505,0.28633702
0.2897031595920478,0.28665936
0.2900338709614452,0.286982
0.2903645823308425,0.28730464
0.2906952937002398,0.28762704
0.2910260050696371,0.28794944
0.2913567164390344,0.2882719
0.2916874278084317,0.28859448
0.292018139177829,0.288917
0.2923488505472263,0.28923935
0.2926795619166237,0.289562
0.293010273286021,0.28988445
0.2933409846554183,0.2902069
0.2936716960248156,0.29052937
0.2940024073942129,0.2908519
0.2943331187636102,0.2911744
0.2946638301330075,0.29149687
0.2949945415024049,0.2918194
0.2953252528718022,0.2921419
0.2956559642411995,0.29246432
0.2959866756105968,0.29278696
0.2963173869799941,0.29310936
0.2966480983493915,0.29343188
0.2969788097187887,0.2937544
0.2973095210881861,0.29407674
0.2976402324575834,0.29439926
0.2979709438269807,0.29472184
0.298301655196378,0.29504436
0.2986323665657753,0.29536676
0.2989630779351727,0.29568928
0.2992937893045699,0.29601175
0.2996245006739673,0.29633427
0.2999552120433646,0.29665667
0.3002859234127619,0.29697925
0.3006166347821592,0.2973016
0.3009473461515565,0.29762417
0.3012780575209539,0.2979467
0.3016087688903512,0.29826927
0.3019394802597485,0.2985916
0.3022701916291458,0.2989142
0.3026009029985431,0.2992367
0.3029316143679404,0.29955912
0.3032623257373377,0.29988164
0.3035930371067351,0.30020416
0.3039237484761324,0.30052656
0.3042544598455297,0.30084914
0.304585171214927,0.30117166
0.3049158825843243,0.30149406
0.3052465939537216,0.3018167
0.3055773053231189,0.3021391
0.3059080166925162,0.30246156
0.3062387280619136,0.30278414
0.3065694394313109,0.30310667
0.3069001508007082,0.30342907
0.3072308621701055,0.3037516
0.3075615735395028,0.3040741
0.3078922849089002,0.30439657
0.3082229962782974,0.3047192
0.3085537076476948,0.30504137
0.3088844190170921,0.30536413
0.3092151303864894,0.30568653
0.3095458417558867,0.30600893
0.309876553125284,0.30633152
0.3102072644946814,0.30665398
